Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
9/13/2016,Transfer to CREDIT CARD,Payment to Chase card ending in6008,1000.0,debit,Credit Card Payment,TOTAL CHECKING,,
9/13/2016,Transfer to CREDIT CARD,Payment to Chase card ending in0411,19.99,debit,Credit Card Payment,TOTAL CHECKING,,
9/13/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,19.99,credit,Credit Card Payment,CREDIT CARD,,
9/12/2016,Safeway,SAFEWAY  STORE  4601 SAN FRANCISCO CA924873  09/11,19.53,debit,Groceries,TOTAL CHECKING,,
9/09/2016,Fig & Olive,FIG & OLIVE TREE BROOKLYN NY09/07,6.48,debit,Restaurants,TOTAL CHECKING,,
9/09/2016,Friend Of A Farmer,FRIEND OF A FARMER BROOKLYN NY09/09,43.93,debit,Restaurants,TOTAL CHECKING,,
9/08/2016,Century Theaters,CENTURY TWENTY ONE #20,102.93,debit,Movies & DVDs,CREDIT CARD,,
9/08/2016,Rite Aid,RITE AID STORE - 10574 BROOKLYNNY           09/07,2.53,debit,Pharmacy,TOTAL CHECKING,,
9/07/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY407199  09/07,4.79,debit,Groceries,TOTAL CHECKING,,
9/07/2016,Shutterfly,SHUTTERFLY 800-986-1065 CA09/07,11.58,debit,Hobbies,TOTAL CHECKING,,
9/07/2016,Sugar,Sugar Club ELMHURST NY09/05,10.0,debit,Clothing,TOTAL CHECKING,,
9/06/2016,Interest,INTEREST PAYMENT,0.19,credit,Interest Income,CHASE SAVINGS,,
9/06/2016,T J Maxx,T.J. MAXX # 1197,25.02,debit,Shopping,CREDIT CARD,,
9/06/2016,Fig & Olive,FIG & OLIVE TREE BROOKLYN NY09/04,27.7,debit,Restaurants,TOTAL CHECKING,,
9/06/2016,Victoria's Secret,VICTORIA'S SECRET #1694 NEW YORKNY          09/03,46.43,debit,Clothing,TOTAL CHECKING,,
9/06/2016,Eataly Fidi Market,EATALY FIDI MARKET NEW YORK NY09/03,6.42,debit,Groceries,TOTAL CHECKING,,
9/06/2016,Gap,GAP US 2127 NEW YORK NY167177  09/03,5.99,debit,Clothing,TOTAL CHECKING,,
9/06/2016,CVS,CVS/PHARMACY #03146 ASTORIA NY09/05,1.27,debit,Pharmacy,TOTAL CHECKING,,
9/06/2016,Roasters,SQ *CG ROASTERS Brooklyn NY09/03,2.0,debit,Food & Dining,TOTAL CHECKING,,
9/06/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5643518685 from KEVIN WU,10.0,credit,Transfer,TOTAL CHECKING,,
9/04/2016,Tanoreen,TANOREEN,66.41,debit,Restaurants,CREDIT CARD,,
9/02/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,950.14,credit,Paycheck,CHASE SAVINGS,,
9/02/2016,H&M,H&M #500 589 FIFTH AVENU,7.0,credit,Clothing,CREDIT CARD,,
9/02/2016,Cafe Duke,CAFE DUKE NEW YORK NY09/01,8.18,debit,Restaurants,TOTAL CHECKING,,
9/02/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,361.62,credit,Paycheck,TOTAL CHECKING,,
9/02/2016,ATM Withdrawal,ATM WITHDRAWAL005639  09/027427 5TH,600.0,debit,Cash & ATM,TOTAL CHECKING,,
9/02/2016,Nysc Bay Ridge,NYSC BAY RIDGE,19.99,debit,Gym,CREDIT CARD,,
9/01/2016,Gulf,GULF COAST BROOKLYN NY08/30,43.96,debit,Gas & Fuel,TOTAL CHECKING,,
8/31/2016,Ground Central Coffee,GROUND CENTRAL COFFEE 3 NEW YORKNY          08/30,6.45,debit,Coffee Shops,TOTAL CHECKING,,
8/31/2016,Brokerage,SCHWAB BROKERAGE MONEYLINK  558622444610852 WEB ID: 9005586224,5000.0,debit,Home Improvement,TOTAL CHECKING,,
8/30/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,9.99,credit,Credit Card Payment,CREDIT CARD,,
8/30/2016,Transfer to CHASE COLLEGE,Online Transfer to CHK ...2772 transaction#: 5627928389,7000.0,debit,Transfer,CHASE SAVINGS,,
8/30/2016,Transfer from CHASE SAVINGS,Online Transfer from SAV ...4866transaction#: 5627928389,7000.0,credit,Transfer,TOTAL CHECKING,,
8/30/2016,Rite Aid,RITE AID STORE - 10574 BROOKLYNNY           08/29,11.31,debit,Pharmacy,TOTAL CHECKING,,
8/30/2016,Lot Less 14th,LOT LESS OF 14TH STREE NEW YORKNY           08/30,4.34,debit,Uncategorized,TOTAL CHECKING,,
8/30/2016,Transfer to CREDIT CARD,Payment to Chase card ending in1097,9.99,debit,Credit Card Payment,TOTAL CHECKING,,
8/29/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY149887  08/29,3.21,debit,Groceries,TOTAL CHECKING,,
8/28/2016,Priceline,PRICELINE.COM,102.15,credit,Travel,CREDIT CARD,,
8/26/2016,Rite Aid,RITE AID STORE - 10574,17.64,debit,Pharmacy,CREDIT CARD,,
8/26/2016,Priceline,PRICELINE.COM,102.15,debit,Travel,CREDIT CARD,,
8/26/2016,Norwegian,NORWEGIAN AI3287203519462,203.38,debit,Travel,CREDIT CARD,,
8/26/2016,Key Food,KEY FOOD # 1484,11.18,debit,Groceries,CREDIT CARD,,
8/26/2016,Hudson Valley,WWW HUDSONVALLEY ORG,100.0,debit,Charity,CREDIT CARD,,
8/25/2016,Starbucks,STARBUCKS STORE 09239,4.25,debit,Coffee Shops,CREDIT CARD,,
8/24/2016,Global Kitchen,GLOBAL KITCHEN,9.74,debit,Restaurants,CREDIT CARD,,
8/24/2016,T J Maxx,T J MAXX #1163,9.99,debit,Shopping,CREDIT CARD,,
8/23/2016,T J Maxx,T J MAXX #1163,17.98,debit,Shopping,CREDIT CARD,,
8/23/2016,Smith Cen,THE SMITH  LINCOLN CEN,63.89,debit,Uncategorized,CREDIT CARD,,
8/22/2016,Event Tickets,VIAGOGO*EVENT TICKETS,201.11,debit,Entertainment,CREDIT CARD,,
8/21/2016,Key Food,KEY FOOD # 1484,2.99,debit,Groceries,CREDIT CARD,,
8/19/2016,Kiku Japanese Restaurant,KIKU JAPANESE RESTAURANT,16.75,debit,Restaurants,CREDIT CARD,,
8/18/2016,Blue Bottle Coffee,SQ *BLUE BOTTLE COFFEE,2.94,debit,Coffee Shops,CREDIT CARD,,
8/17/2016,Vision Direct,PAYPAL *VISIONDIREC,57.9,credit,Eyecare,CREDIT CARD,,
8/17/2016,Main,394 MAIN,26.14,debit,Uncategorized,CREDIT CARD,,
8/16/2016,Swoon Kitchenbar,SWOON KITCHENBAR,123.36,debit,Restaurants,CREDIT CARD,,
8/16/2016,Thank You Mobile,Payment Thank You-Mobile,381.91,credit,Credit Card Payment,CREDIT CARD,,
8/16/2016,American,AMERICAN GLORY-  HUDSO,47.63,debit,Home,CREDIT CARD,,
8/15/2016,Crowne Plaza,CROWNE PLAZA WHITE PLAINS,142.97,debit,Hotel,CREDIT CARD,,
8/15/2016,Talbots,SQ *TALBOTT & ARDING CHEE,1.08,debit,Clothing,CREDIT CARD,,
8/15/2016,Cafe Le Perche,TST* CAFE LE PERCHE,56.32,debit,Restaurants,CREDIT CARD,,
8/15/2016,Harvey House,SQ *HARVEY HOUSE,270.0,debit,Health & Fitness,CREDIT CARD,,
8/14/2016,McDonald's,MCDONALD'S F11508,5.39,debit,Fast Food,CREDIT CARD,,
8/14/2016,New Star Seafood,NEW STAR SEAFOOD RESTA.,51.12,debit,Restaurants,CREDIT CARD,,
8/14/2016,Starbucks,STARBUCKS STORE 09239,4.79,debit,Coffee Shops,CREDIT CARD,,
8/12/2016,H&M,H&M #500 589 FIFTH AVENU,7.0,debit,Clothing,CREDIT CARD,,
8/12/2016,Duane Reade,DUANE READE #14428,4.34,debit,Pharmacy,CREDIT CARD,,
8/10/2016,Rare Bar & Grill,RARE BAR & GRILL I,20.0,debit,Fast Food,CREDIT CARD,,
8/10/2016,Barnes & Noble,BARNES & NOBLE #2675,26.12,credit,Books,CREDIT CARD,,
8/10/2016,Central Market,CENTRAL MARKET,3.68,debit,Groceries,CREDIT CARD,,
8/10/2016,Foreign Transaction Fee,FOREIGN TRANSACTION FEE,33.73,debit,Service Fee,CREDIT CARD,,
8/09/2016,Key Food,KEY FOOD # 1484,1.99,debit,Groceries,CREDIT CARD,,
8/09/2016,Bed Bath & Beyond,BED BATH & BEYOND #553,103.26,debit,Furnishings,CREDIT CARD,,
8/09/2016,J.Crew,J. CREW #540,32.39,debit,Clothing,CREDIT CARD,,
8/09/2016,Chipotle,CHIPOTLE 0854,9.0,debit,Fast Food,CREDIT CARD,,
8/08/2016,Discount Liquors,BAYRIDGE DISCOUNT LIQUORS,13.06,debit,Alcohol & Bars,CREDIT CARD,,
8/08/2016,Rite Aid,RITE AID STORE - 10574,19.11,debit,Pharmacy,CREDIT CARD,,
8/08/2016,Justino's Pizzeria,JUSTINO`S PIZZERIA,9.75,debit,Fast Food,CREDIT CARD,,
8/08/2016,IKEA,IKEA BROOKLYN,7.99,debit,Furnishings,CREDIT CARD,,
8/07/2016,Nycdot Parking Meters,NYCDOT PARKING METERS,2.0,debit,Parking,CREDIT CARD,,
8/05/2016,Dncss Meadowlands Con,DNCSS MEADOWLANDS CON,10.0,debit,Uncategorized,CREDIT CARD,,
8/05/2016,Dncss Meadowlands Con,DNCSS MEADOWLANDS CON,12.0,debit,Uncategorized,CREDIT CARD,,
8/04/2016,Omiya,OMIYA 2015 INC,27.35,debit,Restaurants,CREDIT CARD,,
8/04/2016,Amazon,AMAZON MKTPLACE PMTS,86.01,debit,Shopping,CREDIT CARD,,
8/04/2016,Chop't,CHOPT - NY PLAZA,11.2,debit,Restaurants,CREDIT CARD,,
8/04/2016,Century Theaters,CENTURY TWENTY ONE #20,29.99,debit,Movies & DVDs,CREDIT CARD,,
8/03/2016,Five Guys,FIVE GUYS #NY-1620,3.26,debit,Fast Food,CREDIT CARD,,
8/03/2016,Barnes & Noble,BARNES & NOBLE #2675,26.12,debit,Books,CREDIT CARD,,
8/01/2016,Rite Aid,RITE AID STORE - 10574,11.53,debit,Pharmacy,CREDIT CARD,,
7/31/2016,Key Food,KEY FOOD # 1484,11.84,debit,Groceries,CREDIT CARD,,
7/31/2016,Coszcal De Allende,COSZCAL DE ALLENDE RESTA,36.03,debit,Uncategorized,CREDIT CARD,,
7/28/2016,Hudson Square Pharmacy,HUDSON SQUARE PHARMACY,3.8,debit,Pharmacy,CREDIT CARD,,
7/28/2016,Westville,WESTVILLE HUDSON,21.57,debit,Restaurants,CREDIT CARD,,
7/27/2016,Key Food,KEY FOOD # 1484,8.78,debit,Groceries,CREDIT CARD,,
7/27/2016,Point Brazil,POINT BRAZIL INC,13.41,debit,Business Services,CREDIT CARD,,
7/27/2016,Key Food,KEY FOOD # 1484,1.49,debit,Groceries,CREDIT CARD,,
7/25/2016,Best Market,BEST MARKET OF WEST,9.63,debit,Groceries,CREDIT CARD,,
7/22/2016,Vision Direct,PAYPAL *VISIONDIREC,57.9,debit,Eyecare,CREDIT CARD,,
7/08/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,351.07,credit,Credit Card Payment,CREDIT CARD,,
7/08/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,970.53,credit,Paycheck,CHASE SAVINGS,,
7/08/2016,National Grid,NATIONAL GRID NY UTILITYPAY 02011932506     WEB ID: 9177976002,58.59,debit,Utilities,TOTAL CHECKING,,
