Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
5/10/2021,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,1.77,debit,Investments,Individual ...852,,
5/08/2021,CITIBAN0005496 5324 5TH BROOKLYN,CITIBAN0005496 5324 5TH BROOKLYN,103.0,debit,Restaurants,Investor Checking ...125,,
5/07/2021,Venmo,VENMO            PAYMENT    1013,60.0,debit,Transfer,TOTAL CHECKING,,
5/07/2021,Lyft,LYFT   *1 RIDE 05-04,33.99,debit,Rental Car & Taxi,CREDIT CARD,,
5/07/2021,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,1.77,credit,Dividend & Cap Gains,Individual ...852,,
5/05/2021,PALM ROSE CAFE,SQ *PALM ROSE CAFE,14.15,debit,Restaurants,CREDITCARD Account,,
5/05/2021,PALM ROSE CAFE,SQ *PALM ROSE CAFE,4.36,debit,Restaurants,CREDITCARD Account,,
5/04/2021,Vanguard,VANGUARD BUY     INVESTMENT 9615,6000.0,debit,Financial,TOTAL CHECKING,,
5/03/2021,Venmo,VENMO            PAYMENT    1013,13.0,debit,Transfer,TOTAL CHECKING,,
5/03/2021,Venmo,VENMO            PAYMENT    1013,60.0,debit,Transfer,TOTAL CHECKING,,
5/03/2021,Key Food,KEY FOOD 1620 30-13 36T LNG ISLND CTY,7.78,debit,Groceries,Investor Checking ...125,,
5/01/2021,Gift,Gift,100.0,debit,Gift,Cash,,
5/01/2021,Liwei Beauty,Liwei Beauty,20.0,debit,Personal Care,Cash,,
5/01/2021,Liwei Beauty,Liwei Beauty,299.0,debit,Personal Care,Cash,,
5/01/2021,201 restaurant,201 restaurant,60.0,debit,Food & Dining,Cash,,
5/01/2021,CHASE 231 GRAND ST NEW YORK,CHASE 231 GRAND ST NEW YORK,140.0,debit,Hide from Budgets & Trends,Investor Checking ...125,,
5/01/2021,CHASE 231 GRAND ST NEW YORK,CHASE 231 GRAND ST NEW YORK,60.0,debit,Hide from Budgets & Trends,Investor Checking ...125,,
5/01/2021,ATM Fee,CHASE 231 GRAND ST NEW YORK,3.0,debit,ATM Fee,Investor Checking ...125,,
4/30/2021,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,3904.49,credit,Paycheck,TOTAL CHECKING,,
4/30/2021,ATM Fee Rebate,ATM Fee Rebate,2.0,credit,ATM Fee,Investor Checking ...125,,
4/30/2021,Interest Paid,Interest Paid,0.02,credit,Interest Income,Investor Checking ...125,,
4/29/2021,CAPITAL ONE ASTORIA BRO ASTORIA,CAPITAL ONE ASTORIA BRO ASTORIA,200.0,debit,Credit Card Payment,Investor Checking ...125,,
4/29/2021,Under Pressure,"SQ *UNDER PRESSUREQueens, NY #0000001900",3.81,debit,Business Services,Investor Checking ...125,,
4/29/2021,"UNDER PRESSUREASTORIA, NY #000000190","SQ *UNDER PRESSUREASTORIA, NY #000000190",3.81,debit,Restaurants,Investor Checking ...125,,
