Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
1/31/2017,A Dollar,A DOLLAR JERSEY CITY NJ01/30,5.39,debit,Shopping,TOTAL CHECKING,,
1/31/2017,Food New York,KAM MAN FOOD - NEW YOR NEW YORKNY   680654  01/31,18.6,debit,Groceries,TOTAL CHECKING,,
1/31/2017,Market Place,MARKET PLACE JERSEY CITY NJ01/30,5.36,debit,Groceries,TOTAL CHECKING,,
1/30/2017,Market Work Wa,MARKET@WORK 2067379149 2067379149 WA         01/27,0.82,debit,Groceries,TOTAL CHECKING,,
1/30/2017,Market Work Wa,MARKET@WORK 2067379149 2067379149 WA         01/27,1.3,debit,Groceries,TOTAL CHECKING,,
1/29/2017,Safelink Wireless,SAFELINK    *WIRELESS,11.06,debit,Internet,CREDIT CARD,,
1/27/2017,Transfer to CHASE COLLEGE,Online Transfer to CHK ...2772 transaction#: 5963761549,1000.0,debit,Transfer,CHASE SAVINGS,,
1/27/2017,Transfer from CHASE SAVINGS,Online Transfer from SAV ...4866transaction#: 5963761549,1000.0,credit,Transfer,TOTAL CHECKING,,
1/27/2017,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5963762656 to Kevin Wu,376.96,debit,Shopping,TOTAL CHECKING,,
1/26/2017,Thank You Mobile,Payment Thank You-Mobile,5.43,credit,Credit Card Payment,CREDIT CARD,,
1/26/2017,Concur Expense Ppd,CONCUR           EXPENSEPPD ID: 1911608052,290.0,credit,Income,TOTAL CHECKING,,
1/26/2017,Chase Ending In,Payment to Chase card ending in6008,700.0,debit,Credit Card Payment,TOTAL CHECKING,,
1/26/2017,Hama,HAMA NEW YORK NY01/25,22.6,debit,Uncategorized,TOTAL CHECKING,,
1/26/2017,Chase Ending In,Payment to Chase card ending in1097,5.43,debit,Credit Card Payment,TOTAL CHECKING,,
1/25/2017,Teresas,TERESA'S NEW YORK NY01/24,2.18,debit,Restaurants,TOTAL CHECKING,,
1/25/2017,Dunkin Donuts,DUNKIN #339432     Q35 NEW YORKNY           01/24,1.29,debit,Coffee Shops,TOTAL CHECKING,,
1/24/2017,iTunes,APL* ITUNES.COM/BILL,5.43,debit,Music,CREDIT CARD,,
1/24/2017,Duane Reade,Duane Reade STO 51 W 5 NEW YORKNY   847432  01/24,1.84,debit,Pharmacy,TOTAL CHECKING,,
1/24/2017,National Grid,NATIONAL GRID NY UTILITYPAYPPD ID: 9177976003,20.55,debit,Utilities,TOTAL CHECKING,,
1/24/2017,ATM Withdrawal,ATM WITHDRAWAL009491  01/2451 W 51ST,40.0,debit,Cash & ATM,TOTAL CHECKING,,
1/23/2017,Venmo Cashout Ppd,VENMO            CASHOUTPPD ID: 5264681992,11.0,credit,Income,TOTAL CHECKING,,
1/23/2017,Fei Long 6301 8th Avenue,Fei Long  6301 8TH AVE BROOKLYNNY           01/21,5.58,debit,Groceries,TOTAL CHECKING,,
1/23/2017,Chase Ending In,Payment to Chase card ending in6008,29.0,debit,Credit Card Payment,TOTAL CHECKING,,
1/22/2017,Voyaginptel,PAYPAL *VOYAGINPTEL,72.0,debit,Uncategorized,CREDIT CARD,,
1/22/2017,Thank You Mobile,Payment Thank You-Mobile,29.0,credit,Credit Card Payment,CREDIT CARD,,
1/20/2017,Amazon,Amazon.com,63.85,credit,Shopping,CREDIT CARD,,
1/20/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,935.48,credit,Paycheck,CHASE SAVINGS,,
1/20/2017,Concur Acct Conf,CONCUR           ACCT CONFPPD ID: 1911608052,0.01,credit,Income,TOTAL CHECKING,,
1/20/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,353.72,credit,Paycheck,TOTAL CHECKING,,
1/17/2017,Venmo Cashout Ppd,VENMO            CASHOUTPPD ID: 5264681992,32.36,credit,Income,TOTAL CHECKING,,
1/17/2017,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5867595597 from KEVIN WU,130.0,credit,Transfer,TOTAL CHECKING,,
1/16/2017,Piktochart,PIKTOCHART,290.0,debit,Uncategorized,CREDIT CARD,,
1/11/2017,American Airlines,AMERICAN AIR0012108300948,83.1,credit,Air Travel,CREDIT CARD,,
1/11/2017,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5930114019 from KEVIN WU,32.0,credit,Transfer,TOTAL CHECKING,,
1/09/2017,American Airlines,AMERICAN AIR0012108300948,83.1,debit,Air Travel,CREDIT CARD,,
1/09/2017,Amazon,AMAZON MKTPLACE PMTS,12.99,debit,Shopping,CREDIT CARD,,
1/09/2017,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5923025915 from KEVIN WU,20.0,credit,Transfer,TOTAL CHECKING,,
1/09/2017,Transfer to CREDIT CARD,Payment to Chase card ending in0411,79.98,debit,Credit Card Payment,TOTAL CHECKING,,
1/09/2017,Macys Online Web,MACYS            ONLINE PMT 122219976182191 WEB ID: CITICTP,256.83,debit,Credit Card Payment,TOTAL CHECKING,,
1/08/2017,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,79.98,credit,Credit Card Payment,CREDIT CARD,,
1/06/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,130.0,credit,Paycheck,CHASE SAVINGS,,
1/06/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,935.04,credit,Paycheck,CHASE SAVINGS,,
