Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
12/10/2021,SCHWAB S&P 500 INDEX,SCHWAB S&P 500 INDEX,82.77,credit,Dividend & Cap Gains,Individual ...852,,
12/10/2021,SCHWAB S&P 500 INDEX,SCHWAB S&P 500 INDEX,82.77,debit,Investments,Individual ...852,,
12/09/2021,GrubHub,PAYPAL *GRUBHUBFOOD DIGUP,1.96,debit,Food Delivery,CREDIT CARD,,
12/08/2021,MTA,MTA*METROCARD MACHINE NEW YORK N,11.0,debit,Public Transportation,TOTAL CHECKING,,
12/08/2021,National Grid,NATIONAL GRID NY UTILITYPAY,23.74,debit,Utilities,TOTAL CHECKING,,
12/08/2021,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,3.17,debit,Investments,Individual ...852,,
12/07/2021,CAPITAL ONE MOBILE payment 3H3N MCYAOBYXAGA WEB ID: 9279744980,CAPITAL ONE      MOBILE PMT 3H3N,710.62,debit,Credit Card Payment,TOTAL CHECKING,,
12/07/2021,Chase card ending in 2957 12/07,Payment to Chase card ending in,200.0,debit,Credit Card Payment,TOTAL CHECKING,,
12/07/2021,Chase card ending in 1097 12/07,Payment to Chase card ending in,32.43,debit,Credit Card Payment,TOTAL CHECKING,,
12/07/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,32.43,credit,Credit Card Payment,CREDIT CARD,,
12/07/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,200.0,credit,Credit Card Payment,CREDIT CARD,,
12/07/2021,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,3.17,credit,Dividend & Cap Gains,Individual ...852,,
12/06/2021,Lyft,LYFT   *1 RIDE 12-04,32.43,debit,Ride Share,CREDIT CARD,,
12/06/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,556.99,credit,Credit Card Payment,CREDIT CARD,,
12/06/2021,Venmo Cashout Ppd,VENMO            CASHOUT,63.59,credit,Income,TOTAL CHECKING,,
12/06/2021,Venmo,VENMO            PAYMENT    1017,74.0,debit,Transfer,TOTAL CHECKING,,
12/06/2021,FOOD EMPO 2910 BROADWA ASTORIA N Y 12/05,FOOD EMPO 2910 BROADWA ASTORIA N,5.97,debit,Groceries,TOTAL CHECKING,,
12/06/2021,Chase card ending in 1097 12/06,Payment to Chase card ending in,556.99,debit,Credit Card Payment,TOTAL CHECKING,,
12/06/2021,Chase card ending in 9575 12/06,Payment to Chase card ending in,536.95,debit,Credit Card Payment,TOTAL CHECKING,,
12/06/2021,Venmo,VENMO            PAYMENT    1017,10.0,debit,Transfer,TOTAL CHECKING,,
12/06/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,536.95,credit,Credit Card Payment,CREDIT CARD,,
12/04/2021,ATM Fee,CHASE 231 GRAND ST NEW YORK,3.5,debit,ATM Fee,Investor Checking ...125,,
12/04/2021,CHASE 231 GRAND ST NEW YORK,CHASE 231 GRAND ST NEW YORK,100.0,debit,Cash & ATM,Investor Checking ...125,,
12/02/2021,Apple,PP*APPLE.COM/BILL,5.43,debit,Subscriptions,CREDIT CARD,,
12/02/2021,Vanguard,VANGUARD BUY     INVESTMENT 9615,2500.0,debit,Transfer,TOTAL CHECKING,,
12/01/2021,Zelle payment from WILSON MAI 13 139769433,Zelle payment from WILSON MAI 13,150.0,credit,Transfer,TOTAL CHECKING,,
11/30/2021,Interest Paid,Interest Paid,0.03,credit,Interest Income,Investor Checking ...125,,
11/30/2021,ATM Fee Rebate,ATM Fee Rebate,1.75,credit,ATM Fee,Investor Checking ...125,,
11/30/2021,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,4195.41,credit,Paycheck,TOTAL CHECKING,,
11/29/2021,Zelle payment to RICHARD GEE 131 15977387,Zelle payment to RICHARD GEE 131,156.0,debit,Transfer,TOTAL CHECKING,,
11/29/2021,Rite Aid,RITE AID 10574 BROOKLYN NY,9.24,debit,Shopping,TOTAL CHECKING,,
11/29/2021,Dollar Tree,DOLLAR TR 3172 31ST ST ASTORIA N,12.25,debit,Shopping,TOTAL CHECKING,,
11/29/2021,Dollar Tree,DOLLAR TR 3172 31ST ST ASTORIA N,4.08,debit,Shopping,TOTAL CHECKING,,
11/29/2021,LGT FOOD 2418 34TH AV ASTORIA N Y 11/27,LGT FOOD  2418 34TH AV ASTORIA N,5.98,debit,Groceries,TOTAL CHECKING,,
11/28/2021,Apple,PP*APPLE.COM/BILL,1.08,debit,Subscriptions,CREDIT CARD,,
11/26/2021,Rite Aid,RITE AID 10569 ASTORIA NY,21.75,debit,Shopping,TOTAL CHECKING,,
11/26/2021,Venmo,VENMO            PAYMENT    1016,56.0,debit,Transfer,TOTAL CHECKING,,
11/26/2021,Spotify,PAYPAL *SPOTIFYUSAI,4.99,debit,Music,CREDIT CARD,,
11/25/2021,GLAMNETIC,PAYPAL *GLAMNETIC,42.67,debit,Shopping,CREDIT CARD,,
