Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
3/15/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,4188.79,credit,Paycheck,TOTAL CHECKING,,
3/14/2022,Payment to Chase card ending in,Payment to Chase card ending in,117.17,debit,Credit Card Payment,TOTAL CHECKING,,
3/14/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,117.17,credit,Credit Card Payment,CREDIT CARD,,
3/11/2022,Offer:1-800-Flowers (P,Offer:1-800-Flowers (P,9.25,credit,Gift,CREDIT CARD,,
3/10/2022,NATIONAL GRID NY UTILITYPAY,NATIONAL GRID NY UTILITYPAY,29.58,debit,Utilities,TOTAL CHECKING,,
3/09/2022,VANGUARD BUY     INVESTMENT 9615,VANGUARD BUY     INVESTMENT 9615,10000.0,debit,Financial,TOTAL CHECKING,,
3/08/2022,PAYPAL *1800FLOWERS,PAYPAL *1800FLOWERS,92.52,debit,Gift,CREDIT CARD,,
3/01/2022,Vanguard,VANGUARD BUY     INVESTMENT,2500.0,debit,Transfer,TOTAL CHECKING,,
2/28/2022,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,4188.8,credit,Paycheck,TOTAL CHECKING,,
2/27/2022,PAYPAL *SPOTIFYUSAI,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
2/22/2022,Online Payment 13235577592 To 34,Online Payment 13235577592 To 34,1500.0,debit,Mortgage & Rent,TOTAL CHECKING,,
2/20/2022,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
2/18/2022,Consolidated Edison,CON ED OF NY     BILL PAY,28.63,debit,Utilities,TOTAL CHECKING,,
2/18/2022,Vanguard,VANGUARD BUY     INVESTMENT,2500.0,debit,Transfer,TOTAL CHECKING,,
2/18/2022,ProFlowers,PAYPAL *PROFLOWERS,29.1,debit,Gift,CREDIT CARD,,
2/18/2022,Groupon,PAYPAL *GROUPON INC,32.0,debit,Shopping,CREDIT CARD,,
2/18/2022,ProFlowers,PAYPAL *PROFLOWERS,50.34,debit,Gift,CREDIT CARD,,
2/17/2022,Vanguard,VANGUARD BUY     INVESTMENT 6916,6000.0,debit,Transfer,TOTAL CHECKING,,
2/15/2022,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,4887.98,credit,Paycheck,TOTAL CHECKING,,
2/15/2022,Etsy,PAYPAL *ETSY INC,2.0,debit,Shopping,CREDIT CARD,,
2/11/2022,Venmo,VENMO            PAYMENT    1018,150.0,debit,Transfer,TOTAL CHECKING,,
2/09/2022,National Grid,NATIONAL GRID NY UTILITYPAY,26.26,debit,Utilities,TOTAL CHECKING,,
2/09/2022,Venmo,VENMO            PAYMENT    1018,1600.0,debit,Transfer,TOTAL CHECKING,,
2/07/2022,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,17582.25,credit,Paycheck,TOTAL CHECKING,,
2/02/2022,VANGUARD SELL INVESTMENT PPD ID: VMC RED,VANGUARD SELL    INVESTMENT,2500.0,credit,Investments,TOTAL CHECKING,,
2/02/2022,FEE REVERSAL,FEE REVERSAL,34.0,credit,Reimbursement,TOTAL CHECKING,,
1/31/2022,"INSUFFICIENT FUNDS FEE FOR A $2, 500.00 ITEM - DETAILS: VANGUARD BUY INVESTMENT PPD ID: VMC PUR","INSUFFICIENT FUNDS FEE FOR A $2,",34.0,debit,Bank Fee,TOTAL CHECKING,,
1/31/2022,Vanguard,VANGUARD BUY     INVESTMENT,2500.0,debit,Financial,TOTAL CHECKING,,
