Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
1/21/2020,Schwab Brokerage Moneylink,SCHWAB BROKERAGE MONEYLINK,900.0,credit,Income,TOTAL CHECKING,,
1/21/2020,Consolidated Edison,CON ED OF NY     INTELL CK,29.03,debit,Utilities,TOTAL CHECKING,,
1/21/2020,Dollar Tree,DOLLAR TREE 3172 31ST ASTORIA NY,2.18,debit,Shopping,TOTAL CHECKING,,
1/21/2020,OVERDRAFT TO INVESTOR CHECKING -4125,OVERDRAFT TO INVESTOR CHECKING -4125,10.43,debit,Investments,Individual ...852,,
1/20/2020,Overdraft Transfer from Brokerage -0852,Overdraft Transfer from Brokerage -0852,10.43,credit,Transfer,Investor Checking ...125,,
1/20/2020,CITIBAN0005495 5324 5TH BROOKLYN,CITIBAN0005495 5324 5TH BROOKLYN,43.0,debit,Restaurants,Investor Checking ...125,,
1/19/2020,Apple,PP*APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
1/19/2020,Super Fresh,SUPER FRESH 242 BAY RID BROOKLYN,1.99,debit,Groceries,Investor Checking ...125,,
1/18/2020,COLLEGE TRANSCRIPT,COLLEGE TRANSCRIPT,7.0,debit,Tuition,CREDITCARD Account,,
1/18/2020,"Kicopi 32, Inc.",KICOPI 32 INC 2901 BROA ASTORIA,12.87,debit,Restaurants,Investor Checking ...125,,
1/18/2020,Food Emporium,FOOD EMPORIUM #2 2910 B ASTORIA,23.98,debit,Groceries,Investor Checking ...125,,
1/17/2020,Barclays Bank De,"Barclays Bank De P2P        Gee,",163.3,credit,Income,TOTAL CHECKING,,
1/17/2020,Barclays Bank De,"Barclays Bank De P2P        Gee,",1.04,credit,Income,TOTAL CHECKING,,
1/17/2020,UAPC OF CUNY,UAPC OF CUNY,70.0,debit,Tuition,CREDITCARD Account,,
1/17/2020,CAPSULE PHARMACY,CAPSULE PHARMACY,28.72,debit,Pharmacy,CREDITCARD Account,,
1/17/2020,"Tfr JPMORGAN CHASE BAN, CHRISTINA GEE","Tfr JPMORGAN CHASE BAN, CHRISTINA GEE",900.0,debit,Investments,Individual ...852,,
1/16/2020,PARK AVENUE LASEK VISION,PARK AVENUE LASEK VISION,220.0,debit,Eyecare,CREDITCARD Account,,
1/16/2020,SPDR S&P 500 HIGH DIVIDEND ETF,SPDR S&P 500 HIGH DIVIDEND ETF,1111.3,credit,Sell,Individual ...852,,
1/15/2020,KICOPI 32 INC,KICOPI 32 INC,13.95,debit,Restaurants,CREDITCARD Account,,
1/15/2020,Barclays Bank Delaware,BARCLAYS BANK DE COLLECTION,15000.0,debit,Financial,TOTAL CHECKING,,
1/15/2020,Chase card ending in 5933 01/15,Payment to Chase card ending in,120.11,debit,Credit Card Payment,TOTAL CHECKING,,
1/15/2020,KNOTEL INC DIRECT DEP PPD ID: 9111111101,KNOTEL INC       DIRECT DEP,2025.3,credit,Paycheck,TOTAL CHECKING,,
1/15/2020,SPECTRUM,SPECTRUM,49.99,debit,Parking,CREDIT CARD,,
1/15/2020,GoDaddy.com,PAYPAL *GODADDY.COM,22.16,debit,Business Services,CREDIT CARD,,
1/15/2020,Payment Thank You-Mobile,Payment Thank You-Mobile,120.11,credit,Credit Card Payment,CREDIT CARD,,
1/14/2020,Food Emporium,FOOD EMPORIUM #2220,11.98,debit,Groceries,CREDITCARD Account,,
1/14/2020,Payment Thank You-Mobile,Payment Thank You-Mobile,282.01,credit,Credit Card Payment,CREDIT CARD,,
1/14/2020,Chase card ending in 9575 01/14,Payment to Chase card ending in,282.01,debit,Credit Card Payment,TOTAL CHECKING,,
1/13/2020,Super Fresh,SUPER FRESH,10.74,debit,Groceries,CREDITCARD Account,,
1/13/2020,Key Food,KEY FOOD 1620,5.99,debit,Groceries,CREDITCARD Account,,
1/13/2020,SAI ORGANICS7182781726,SAI ORGANICS7182781726,20.35,debit,Groceries,CREDITCARD Account,,
1/13/2020,Super Fresh,SUPER FRESH,24.37,debit,Groceries,CREDITCARD Account,,
1/13/2020,Starbucks,STARBUCKS STORE 10784,2.56,debit,Coffee Shops,CREDITCARD Account,,
1/13/2020,KICOPI 32 INC,KICOPI 32 INC,11.74,debit,Restaurants,CREDITCARD Account,,
1/13/2020,Amazon,AMZN Digital*935092033,9.99,debit,Shopping,CREDIT CARD,,
1/13/2020,ATM CHECK DEPOSIT 01/11 3105 30T H AVE ASTORIA NY,ATM CHECK DEPOSIT 01/11 3105 30T,15000.0,credit,Income,TOTAL CHECKING,,
1/13/2020,Funds Transfer from Brokerage -0852,Funds Transfer from Brokerage -0852,55.93,credit,Transfer,Investor Checking ...125,,
1/13/2020,TRANSFER FUNDS TO SCHWAB BANK - 440024774125,TRANSFER FUNDS TO SCHWAB BANK - 440024774125,55.93,debit,Investments,Individual ...852,,
1/11/2020,Trader Joe's,TRADER JOE'S #544 QPS,13.99,debit,Groceries,CREDITCARD Account,,
1/10/2020,Dollar Tree,DOLLAR TREE 3172 31ST ASTORIA NY,1.09,debit,Shopping,TOTAL CHECKING,,
1/10/2020,National Grid,NATIONAL GRID NY UTILITYPAY,25.98,debit,Utilities,TOTAL CHECKING,,
1/09/2020,Trader Joe's,TRADER JOE'S #544 QPS,12.97,debit,Groceries,CREDITCARD Account,,
1/08/2020,Key Food,KEY FOOD 1620,26.01,debit,Groceries,CREDITCARD Account,,
1/08/2020,NYSC-EAST 36 ST,NYSC-EAST 36 ST,79.98,debit,Gym,CREDIT CARD,,
1/08/2020,Spotify,Spotify USA,9.99,debit,Music,CREDIT CARD,,
1/07/2020,Key Food,KEY FOOD 1620,9.35,debit,Groceries,CREDITCARD Account,,
1/07/2020,Dollar Tree,DOLLAR TR 3172 31ST ST ASTORIA N,4.36,debit,Shopping,TOTAL CHECKING,,
1/06/2020,HELLS KITCHEN NYC,HELLS KITCHEN NYC,76.41,debit,Food & Dining,CREDITCARD Account,,
1/06/2020,DISCOVERY BENEFI CLAIM REIM 0006 322345 WEB ID: 1900058554,DISCOVERY BENEFI CLAIM REIM 0006,127.0,credit,Credit Card Payment,TOTAL CHECKING,,
1/06/2020,McDonald's,MCDONALD'S F3344 GLENDALE NY,2.6,debit,Fast Food,TOTAL CHECKING,,
1/04/2020,Dollar Tree,DOLLAR TREE,8.71,debit,Shopping,CREDITCARD Account,,
1/04/2020,HOUSE OF YES,SQ *HOUSE OF YES,13.2,debit,Groceries,CREDITCARD Account,,
1/03/2020,HOAI 86TH INC,HOAI 86TH INC,30.6,debit,Restaurants,CREDITCARD Account,,
1/03/2020,Venmo,VENMO            PAYMENT    2934,22.58,debit,Transfer,TOTAL CHECKING,,
1/03/2020,ATM CHECK DEPOSIT 01/03 3105 30T H AVE ASTORIA NY,ATM CHECK DEPOSIT 01/03 3105 30T,15.8,credit,Income,TOTAL CHECKING,,
1/03/2020,CAPITAL ONE MOBILE payment 0002 39800824462 WEB ID: 9279744980,CAPITAL ONE      MOBILE PMT 0002,2066.77,debit,Credit Card Payment,TOTAL CHECKING,,
1/03/2020,Vanguard,VANGUARD BUY     INVESTMENT 6916,500.0,debit,Financial,TOTAL CHECKING,,
1/02/2020,KICOPI 32 INC,KICOPI 32 INC,14.02,debit,Restaurants,CREDITCARD Account,,
1/02/2020,Rite Aid,RITE AID STORE - 10569,1.62,debit,Pharmacy,CREDITCARD Account,,
1/02/2020,CAPITAL ONE MOBILE payment AuthDate 01-Jan,CAPITAL ONE MOBILE PYMT AuthDate 01-J an,2066.77,credit,Credit Card Payment,CREDITCARD Account,,
1/02/2020,TRADE FAIR #7,TRADE FAIR #7,16.11,debit,Groceries,CREDITCARD Account,,
1/02/2020,OMONIA CAFE NEXT DOOR,OMONIA CAFE NEXT DOOR,7.9,debit,Restaurants,CREDITCARD Account,,
1/02/2020,MTA,MTA*METROCARD MACHINE,127.0,debit,Public Transportation,CREDITCARD Account,,
1/02/2020,EMPORIO RISTORANTE,EMPORIO RISTORANTE,86.05,debit,Restaurants,CREDITCARD Account,,
12/31/2019,ATM WITHDRAWAL 006057 12/313105 30TH,ATM WITHDRAWAL,40.0,debit,Transfer for Cash Spending,TOTAL CHECKING,,
12/31/2019,KNOTEL INC DIRECT DEP PPD ID: 9111111101,KNOTEL INC       DIRECT DEP,2503.89,credit,Paycheck,TOTAL CHECKING,,
12/31/2019,United Brothers Fruit,UNITED BROTHERS FRUIT ASTORIA NY,5.74,debit,Groceries,TOTAL CHECKING,,
12/31/2019,Interest Paid,Interest Paid,0.01,credit,Interest Income,Investor Checking ...125,,
12/31/2019,ATM Fee Rebate,ATM Fee Rebate,3.0,credit,ATM Fee,Investor Checking ...125,,
12/31/2019,INVESCO S&P 500 EQUAL WEIGHT CONSUMER,INVESCO S&P 500 EQUAL WEIGHT CONSUMER DISCRETIONARY ETF,15.01,credit,Dividend & Cap Gains,Individual ...852,,
12/30/2019,KILLINGTON SNOWSHED CAFE,KILLINGTON SNOWSHED CAFE,27.5,debit,Restaurants,CREDITCARD Account,,
12/30/2019,MALDEN SERVICE PLZ 138,MALDEN SERVICE PLZ 138,5.27,debit,Restaurants,CREDITCARD Account,,
12/30/2019,SPDR DOW JONES INT REAL EST ETF,SPDR DOW JONES INT REAL EST ETF,66.31,debit,Investments,Individual ...852,,
12/27/2019,Key Food,KEY FOOD 1620,16.89,debit,Groceries,CREDITCARD Account,,
12/27/2019,SPDR DOW JONES INTER REAL ESTATE ETF,SPDR DOW JONES INTER REAL ESTATE ETF,66.31,credit,Dividend & Cap Gains,Individual ...852,,
12/27/2019,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.7,debit,Investments,Individual ...852,,
12/26/2019,Rite Aid,RITE AID STORE - 10574,24.5,debit,Pharmacy,CREDITCARD Account,,
12/26/2019,SPDR S&P 500 HIGH DIVIDEND ETF,SPDR S&P 500 HIGH DIVIDEND ETF,13.92,credit,Dividend & Cap Gains,Individual ...852,,
12/26/2019,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.7,credit,Dividend & Cap Gains,Individual ...852,,
12/24/2019,HSBC 6102-6106 8TH AVE BROOKLYN,HSBC 6102-6106 8TH AVE BROOKLYN,70.0,debit,Cash & ATM,Investor Checking ...125,,
12/24/2019,HSBC 6102-6106 8TH AVE BROOKLYN,HSBC 6102-6106 8TH AVE BROOKLYN,10.0,debit,Transfer for Cash Spending,Investor Checking ...125,,
12/24/2019,Sephora,SEPHORA 398,21.78,debit,Personal Care,CREDITCARD Account,,
12/24/2019,Macy's,MACYS  HERALD SQUARE,217.75,debit,Clothing,CREDITCARD Account,,
12/24/2019,Trader Joe's,TRADER JOE'S #540  QPS,29.16,debit,Groceries,CREDITCARD Account,,
12/24/2019,ATM Fee,HSBC 6102-6106 8TH AVE BROOKLYN,3.0,debit,ATM Fee,Investor Checking ...125,,
12/23/2019,NEW WORLD STAGE,SQ *NEW WORLD STAGE,8.0,debit,Alcohol & Bars,CREDITCARD Account,,
12/23/2019,To 342 0 Realty LLC 12/23,Online Payment 8976901758 To 342,1550.0,debit,Mortgage & Rent,TOTAL CHECKING,,
12/23/2019,Venmo,VENMO            PAYMENT    2884,20.0,debit,Transfer,TOTAL CHECKING,,
12/20/2019,Venmo Cashout Ppd,VENMO            CASHOUT,31.0,credit,Income,TOTAL CHECKING,,
12/19/2019,PUNCH BAR-WINES UP,PUNCH BAR-WINES UP,44.65,debit,Alcohol & Bars,CREDITCARD Account,,
12/19/2019,Noodles & Company,TST* CHA PA S NOODLES AND,53.32,debit,Restaurants,CREDITCARD Account,,
12/19/2019,Rite Aid,RITE AID STORE - 10569,5.53,debit,Pharmacy,CREDITCARD Account,,
12/19/2019,Dollar Tree,DOLLAR TREE,3.27,debit,Pharmacy,CREDITCARD Account,,
12/19/2019,NYU PHYSICIAN SERVICES,NYU PHYSICIAN SERVICES,30.0,debit,Doctor,CREDITCARD Account,,
12/19/2019,Apple,PP*APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
12/19/2019,Consolidated Edison,CON ED OF NY     INTELL CK,30.27,debit,Utilities,TOTAL CHECKING,,
12/18/2019,Vanguard,VANGUARD BUY     INVESTMENT 6916,1000.0,debit,Financial,TOTAL CHECKING,,
12/17/2019,PARK AVENUE LASEK VISION,PARK AVENUE LASEK VISION,1930.0,debit,Eyecare,CREDITCARD Account,,
12/17/2019,THE BONNIE,THE BONNIE,59.09,debit,Restaurants,CREDIT CARD,,
12/16/2019,ATM WITHDRAWAL 005512 12/16349 5TH A,ATM WITHDRAWAL,40.0,debit,Cash & ATM,TOTAL CHECKING,,
