Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
3/19/2018,Groupon,GROUPON INC,28.0,debit,Shopping,CREDIT CARD,,
3/19/2018,Chase Ending In,Payment to Chase card ending in1097 03/19,213.71,debit,Credit Card Payment,TOTAL CHECKING,,
3/19/2018,Folio Investment Transfer,Folio Investment Transfer 180319,2000.0,debit,Investments,Investor Checking ...125,,
3/18/2018,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,213.71,credit,Credit Card Payment,CREDIT CARD,,
3/17/2018,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",6.71,debit,Fast Food,Investor Checking ...125,,
3/17/2018,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",10.26,debit,Fast Food,Investor Checking ...125,,
3/17/2018,Key Food,"KEY FOOD #1484 BROOKLYN, NY #00000019",8.99,debit,Groceries,Investor Checking ...125,,
3/16/2018,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",6.45,debit,Fast Food,Investor Checking ...125,,
3/16/2018,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",7.58,debit,Fast Food,Investor Checking ...125,,
3/16/2018,Bay Ridge Rx,BAY RIDGE RX BROOKLYN,6.88,debit,Pharmacy,Investor Checking ...125,,
3/16/2018,Bank Int 021618-031518 Schwab Bank,BANK INT 021618-031518 SCHWAB BANK,0.22,credit,Investments,Individual ...852,,
3/15/2018,Transfer from Dream,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,500.0,credit,Transfer,CHASE SAVINGS,,
3/15/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,1273.51,credit,Paycheck,TOTAL CHECKING,,
3/15/2018,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",8.62,debit,Fast Food,Investor Checking ...125,,
3/15/2018,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",7.23,debit,Fast Food,Investor Checking ...125,,
3/15/2018,Payroll Contribution,Payroll Contribution,706.67,credit,Investments,Barclays 401(k) Plan,,
3/15/2018,Spdr Dow Jones Inter Real Estate Etf,SPDR DOW JONES INTER REAL ESTATE ETF,600.0,debit,Buy,Individual ...852,,
3/15/2018,Spdr S&p 500 High Dividend Etf,SPDR S&P 500 HIGH DIVIDEND ETF,255.5,debit,Buy,Individual ...852,,
3/15/2018,Spdr S&p 500 High Dividend Etf,SPDR S&P 500 HIGH DIVIDEND ETF,109.5,debit,Buy,Individual ...852,,
3/12/2018,Santander Broadwa,SANTANDER 37 10 Broadwa Long Island C,103.5,debit,Withdrawal,Investor Checking ...125,,
3/08/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,500.0,credit,Paycheck,CHASE SAVINGS,,
3/08/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,3268.4,credit,Paycheck,TOTAL CHECKING,,
3/08/2018,Schwab Intermediate Termus Trs Etf,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.0,debit,Investments,Individual ...852,,
3/07/2018,Folio Investment Transfer,Folio Investment Transfer 180307,0.12,credit,Investments,Investor Checking ...125,,
3/07/2018,Folio Investment Transfer,Folio Investment Transfer 180307,0.1,credit,Investments,Investor Checking ...125,,
3/07/2018,Folio Investment Transfer,Folio Investment Transfer 180307,0.22,debit,Investments,Investor Checking ...125,,
3/07/2018,Schwab Intermediate Termus Trs Etf,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.0,credit,Dividend & Cap Gains,Individual ...852,,
3/05/2018,Interest,INTEREST PAYMENT,0.16,credit,Interest Income,CHASE SAVINGS,,
3/05/2018,Chase Ending In,Payment to Chase card ending in0411 03/05,19.99,debit,Credit Card Payment,TOTAL CHECKING,,
3/04/2018,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,19.99,credit,Credit Card Payment,CREDIT CARD,,
3/02/2018,Fsi Coned Bill,FSI*CONED BILL PAYMENT,86.62,debit,Utilities,CREDIT CARD,,
3/02/2018,AT&T,AT&T*BILL PAYMENT,127.09,debit,Mobile Phone,CREDIT CARD,,
3/02/2018,Nysc Bay Ridge,NYSC BAY RIDGE,19.99,debit,Gym,CREDIT CARD,,
3/02/2018,Chase Ending In,Payment to Chase card ending in6061 03/02,1767.32,debit,Credit Card Payment,TOTAL CHECKING,,
3/02/2018,Payroll Contribution,Payroll Contribution,166.67,credit,Investments,Barclays 401(k) Plan,,
3/02/2018,Transfer,Transfer,47976.97,credit,Investments,Barclays 401(k) Plan,,
2/28/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,500.0,credit,Paycheck,CHASE SAVINGS,,
2/28/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,1144.27,credit,Paycheck,TOTAL CHECKING,,
2/28/2018,Interest Paid,Interest Paid,0.42,credit,Interest Income,Investor Checking ...125,,
2/28/2018,Payroll Contribution,Payroll Contribution,666.67,credit,Investments,Barclays 401(k) Plan,,
2/22/2018,National Grid,NATIONAL GRID NY UTILITYPAYPPD ID: 9177976003,21.46,debit,Utilities,TOTAL CHECKING,,
2/20/2018,Chase Ending In,Payment to Chase card ending in1097 02/20,12.78,debit,Credit Card Payment,TOTAL CHECKING,,
2/20/2018,Quickpay With Zelle,QuickPay with Zelle payment fromKEVIN WU 6915149012,40.0,credit,Credit Card Payment,TOTAL CHECKING,,
2/18/2018,Thank You Mobile,Payment Thank You-Mobile,12.78,credit,Credit Card Payment,CREDIT CARD,,
2/16/2018,Bank Int 011618-021518 Schwab Bank,BANK INT 011618-021518 SCHWAB BANK,0.32,credit,Investments,Individual ...852,,
2/15/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,500.0,credit,Paycheck,CHASE SAVINGS,,
2/15/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,1217.17,credit,Paycheck,TOTAL CHECKING,,
