Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
5/28/2017,Rite Aid,RITE AID STORE - 10574,2.42,debit,Pharmacy,CREDIT CARD,,
5/28/2017,Barclays,RA AT BARCLAYS18213959,1.83,debit,Business Services,CREDIT CARD,,
5/28/2017,Barclays,RA AT BARCLAYS18213959,5.05,debit,Business Services,CREDIT CARD,,
5/26/2017,Barclays,RA AT BARCLAYS18213959,7.4,debit,Business Services,CREDIT CARD,,
5/26/2017,Barclays,RA AT BARCLAYS18213959,2.25,debit,Business Services,CREDIT CARD,,
5/26/2017,Barclays,RA AT BARCLAYS18213959,5.31,debit,Business Services,CREDIT CARD,,
5/26/2017,Amazon,AMAZON MKTPLACE PMTS,7.99,debit,Shopping,CREDIT CARD,,
5/26/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,874.66,credit,Paycheck,TOTAL CHECKING,,
5/26/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,651.31,credit,Paycheck,TOTAL CHECKING,,
5/26/2017,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 6251463984 from RICHARD GEE,68.0,credit,Transfer,TOTAL CHECKING,,
5/25/2017,Rite Aid,RITE AID STORE - 10574,28.26,debit,Pharmacy,CREDIT CARD,,
5/24/2017,Avenue C Market Vending Machine,AVE C MKT 8889790062,1.36,debit,Fast Food,CREDIT CARD,,
5/24/2017,National Grid,NATIONAL GRID NY UTILITYPAYPPD ID: 9177976003,20.8,debit,Utilities,TOTAL CHECKING,,
5/23/2017,Barclays,RA AT BARCLAYS18213959,6.36,debit,Business Services,CREDIT CARD,,
5/22/2017,ATM Deposit,ATM CHECK DEPOSIT 05/20 7427 5THAVE BROOKLYN NY,510.19,credit,Income,TOTAL CHECKING,,
5/22/2017,Transfer to CREDIT CARD,Payment to Chase card ending in1003,25.0,debit,Credit Card Payment,TOTAL CHECKING,,
5/21/2017,Cafe Duke,CAFE DUKE,9.36,debit,Restaurants,CREDIT CARD,,
5/21/2017,Key Food,KEY FOOD #1484,12.27,debit,Groceries,CREDIT CARD,,
5/21/2017,Aldo Us,ALDO US #2522,60.0,credit,Credit Card Payment,CREDIT CARD,,
5/21/2017,Starbucks,STARBUCKS STORE 09239,2.89,debit,Coffee Shops,CREDIT CARD,,
5/21/2017,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,25.0,credit,Credit Card Payment,CREDIT CARD,,
5/19/2017,Party City,PARTY CITY,23.23,debit,Entertainment,CREDIT CARD,,
5/19/2017,Grand Sichuan House Inc,GRAND SICHUAN HOUSE IN,135.35,debit,Restaurants,CREDIT CARD,,
5/18/2017,Global,GLOBAL KITCHEN,7.29,debit,Business Services,CREDIT CARD,,
5/18/2017,Transfer to CHASE COLLEGE,Online Transfer to CHK ...2772 transaction#: 6233225305,2000.0,debit,Transfer,CHASE SAVINGS,,
5/18/2017,Transfer from CHASE SAVINGS,Online Transfer from SAV ...4866transaction#: 6233225305,2000.0,credit,Transfer,TOTAL CHECKING,,
