Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
6/18/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,354.12,credit,Credit Card Payment,CREDIT CARD,,
6/18/2021,Chase card ending in 9575 06/18,Payment to Chase card ending in,354.12,debit,Credit Card Payment,TOTAL CHECKING,,
6/18/2021,SCHWAB BANK TRANSFER 0004 40024774125 WEB ID: 3615220001,SCHWAB BANK      TRANSFER   0004,150.0,debit,Transfer,TOTAL CHECKING,,
6/18/2021,Consolidated Edison,CON ED OF NY     INTELL CK,19.72,debit,Utilities,TOTAL CHECKING,,
6/18/2021,eBay,PAYPAL *EBAY US,23.14,debit,Shopping,CREDIT CARD,,
6/18/2021,C272818 34-02 30TH STRE ASTORIA,C272818 34-02 30TH STRE ASTORIA,101.75,debit,Restaurants,Investor Checking ...125,,
6/17/2021,Electronic Deposit,Electronic Deposit,150.0,credit,Income,Investor Checking ...125,,
6/16/2021,POSHMARK,PAYPAL *POSHMARK,20.45,debit,Clothing,CREDIT CARD,,
6/16/2021,SPECTRUM,SPECTRUM,54.99,debit,Parking,CREDIT CARD,,
6/15/2021,Dollar Tree,DOLLAR TREE 3172 31ST S ASTORIA,2.18,debit,Shopping,Investor Checking ...125,,
6/15/2021,eBay,PAYPAL *EBAY US,63.99,debit,Shopping,CREDIT CARD,,
6/15/2021,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,3904.49,credit,Paycheck,TOTAL CHECKING,,
6/14/2021,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,18.24,debit,Groceries,CREDIT CARD,,
6/14/2021,Venmo,VENMO            PAYMENT    1014,60.0,debit,Transfer,TOTAL CHECKING,,
6/13/2021,LK ADVANCED DENTIS,SQ *LK ADVANCED DENTIS,928.0,debit,Dentist,CREDIT CARD,,
6/13/2021,NEW YORK RUNNING COMPA,NEW YORK RUNNING COMPA,191.49,debit,Clothing,CREDIT CARD,,
6/13/2021,Time Warner,10648 TIME WARNER CENT,68.0,debit,Television,CREDIT CARD,,
6/10/2021,Venmo,VENMO            PAYMENT    1014,75.34,debit,Transfer,TOTAL CHECKING,,
6/10/2021,Lululemon,PAYPAL *LULULEMONUS,194.0,debit,Clothing,CREDIT CARD,,
6/10/2021,Dunkin Donuts,"DUNKIN #330415 Q35LONG ISLAND C, NY #000",2.84,debit,Coffee Shops,Investor Checking ...125,,
6/10/2021,C272818 34-02 30TH STRE ASTORIA,C272818 34-02 30TH STRE ASTORIA,81.75,debit,Alcohol & Bars,Investor Checking ...125,,
6/09/2021,Key Food,KEY FOOD 1620 30-13 36T LNG ISLND CTY,3.93,debit,Groceries,Investor Checking ...125,,
6/09/2021,National Grid,NATIONAL GRID NY UTILITYPAY,21.28,debit,Utilities,TOTAL CHECKING,,
6/09/2021,Rite Aid,RITE AID 10569,13.93,debit,Shopping,CREDIT CARD,,
6/08/2021,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,1.08,debit,Investments,Individual ...852,,
6/07/2021,Chase card ending in 1097 06/07,Payment to Chase card ending in,140.16,debit,Credit Card Payment,TOTAL CHECKING,,
6/07/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,140.16,credit,Credit Card Payment,CREDIT CARD,,
6/07/2021,921 WESTERLY LIQUOR CORP,921 WESTERLY LIQUOR CORP,14.15,debit,Alcohol & Bars,CREDIT CARD,,
6/07/2021,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,1.08,credit,Dividend & Cap Gains,Individual ...852,,
6/06/2021,Airbnb,PAYPAL *AIRBNB  HMSYTT3RW,231.51,debit,Hotel,CREDIT CARD,,
6/06/2021,MTA,MTA*METROCARD MACHINE,1.0,debit,Public Transportation,CREDIT CARD,,
6/06/2021,DEEP INDIAN KITCHEN -,SQ *DEEP INDIAN KITCHEN -,13.05,debit,Restaurants,CREDIT CARD,,
6/06/2021,Sephora,SEPHORA FLATIRON,63.15,debit,Clothing,CREDIT CARD,,
6/04/2021,RESCUE SPA NEW YORK,RESCUE SPA NEW YORK,38.1,debit,Spa & Massage,CREDIT CARD,,
6/04/2021,Trader Joe's,TRADER JOE'S #543  QPS,56.6,debit,Groceries,CREDIT CARD,,
6/04/2021,Duane Reade,Duane Reade STO 3506 BR ASTORIA,37.3,debit,Pharmacy,Investor Checking ...125,,
6/03/2021,CAPITAL ONE MOBILE payment AuthDate 03-J un,CAPITAL ONE MOBILE PYMT AuthDate 03-J un,75.25,credit,Credit Card Payment,CREDITCARD Account,,
6/03/2021,Vanguard,VANGUARD BUY     INVESTMENT 9615,3000.0,debit,Financial,TOTAL CHECKING,,
6/03/2021,SCHWAB BANK TRANSFER 0004 40024774125 WEB ID: 3615220001,SCHWAB BANK      TRANSFER   0004,1000.0,debit,Transfer,TOTAL CHECKING,,
6/03/2021,Sephora,PAYPAL *SEPHORA USA,106.48,debit,Clothing,CREDIT CARD,,
6/03/2021,MTA,MTA*METROCARD MACHINE,5.5,debit,Public Transportation,CREDIT CARD,,
6/03/2021,GrubHub,PAYPAL *GRUBHUBFOOD SWEET,3.4,debit,Food & Dining,CREDIT CARD,,
6/03/2021,Deposit Mobile Banking,Deposit Mobile Banking,95.74,credit,Income,Investor Checking ...125,,
6/02/2021,Electronic Deposit,Electronic Deposit,1000.0,credit,Income,Investor Checking ...125,,
6/01/2021,TST* AMPLE HILLS CREAMERY,TST* AMPLE HILLS CREAMERY,4.9,debit,Restaurants,CREDIT CARD,,
6/01/2021,Venmo Cashout Ppd,VENMO            CASHOUT,30.0,credit,Income,TOTAL CHECKING,,
6/01/2021,Lyft,LYFT   *1 RIDE 05-30,30.31,debit,Rental Car & Taxi,CREDIT CARD,,
5/31/2021,INSOMNIA COOKIES- BRO,INSOMNIA  COOKIES- BRO,13.07,debit,Food & Dining,CREDIT CARD,,
5/30/2021,HEADSPACE,PAYPAL *HEADSPACE,9.99,debit,Health & Fitness,CREDIT CARD,,
5/30/2021,CHAUFA INC,CHAUFA INC,165.78,debit,Restaurants,CREDIT CARD,,
5/28/2021,BT NOWADAYS RESTA,BT NOWADAYS    RESTA,54.44,debit,Alcohol & Bars,CREDITCARD Account,,
5/28/2021,CAPITAL ONE MOBILE payment AuthDate 12-M ay,CAPITAL ONE MOBILE PYMT AuthDate 12-M ay,463.28,credit,Credit Card Payment,CREDITCARD Account,,
5/28/2021,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,3904.49,credit,Paycheck,TOTAL CHECKING,,
5/28/2021,ATM Fee Rebate,ATM Fee Rebate,12.0,credit,ATM Fee,Investor Checking ...125,,
5/28/2021,"CHIP CITY - ASQueens, NY #0000001901","SQ *CHIP CITY - ASQueens, NY #0000001901",5.12,debit,Coffee Shops,Investor Checking ...125,,
5/28/2021,Interest Paid,Interest Paid,0.01,credit,Interest Income,Investor Checking ...125,,
5/27/2021,Key Food,KEY FOOD 1620 30-13 36T LNG ISLND CTY,4.31,debit,Groceries,Investor Checking ...125,,
5/27/2021,Venmo,VENMO            PAYMENT    1013,32.0,debit,Transfer,TOTAL CHECKING,,
5/27/2021,Venmo,VENMO            PAYMENT    1013,50.0,debit,Transfer,TOTAL CHECKING,,
5/26/2021,Spotify,PAYPAL *SPOTIFYUSAI,4.99,debit,Music,CREDIT CARD,,
5/25/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,35.0,credit,Credit Card Payment,CREDIT CARD,,
5/25/2021,Chase card ending in 2957 05/25,Payment to Chase card ending in,35.0,debit,Credit Card Payment,TOTAL CHECKING,,
5/24/2021,Venmo,VENMO            PAYMENT    1013,46.0,debit,Transfer,TOTAL CHECKING,,
5/24/2021,To 34 20 Realty LLC 05/24,Online Payment 11810568032 To 34,1573.25,debit,Mortgage & Rent,TOTAL CHECKING,,
5/24/2021,Rite Aid,RITE AID 10569 32-14 31 ASTORIA,2.71,debit,Shopping,Investor Checking ...125,,
5/23/2021,LEES FAMILY FARM CORP ASTORIA,LEES FAMILY FARM CORP ASTORIA,15.62,debit,Groceries,Investor Checking ...125,,
5/23/2021,LK ADVANCED DENTIS,SQ *LK ADVANCED DENTIS,928.0,debit,Dentist,CREDIT CARD,,
5/21/2021,Vanguard,VANGUARD BUY     INVESTMENT 9615,2000.0,debit,Financial,TOTAL CHECKING,,
5/20/2021,TRADE FAIR #7 LONG ISLAND C NY 05/20,TRADE FAIR #7 LONG ISLAND C NY,8.79,debit,Groceries,TOTAL CHECKING,,
5/20/2021,ATM WITHDRAWAL 002500 05/203818 BROA,ATM WITHDRAWAL,200.0,debit,Cash & ATM,TOTAL CHECKING,,
5/19/2021,Consolidated Edison,CON ED OF NY     INTELL CK,17.71,debit,Utilities,TOTAL CHECKING,,
5/19/2021,Deposit Mobile Banking,Deposit Mobile Banking,480.0,credit,Income,Investor Checking ...125,,
5/19/2021,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
5/18/2021,Ovelia,"OVELIA PSISTARIA ASTORIA, NY #000000190",55.53,debit,Restaurants,Investor Checking ...125,,
5/18/2021,Overdraft Transfer from Brokerage -0852,Overdraft Transfer from Brokerage -0852,13.76,credit,Transfer,Investor Checking ...125,,
5/18/2021,Super Fresh,SUPER FRESH 242 BAY RID BROOKLYN,19.99,debit,Groceries,Investor Checking ...125,,
5/18/2021,Rite Aid,RITE AID 10569 32-14 31 ASTORIA,30.24,debit,Shopping,Investor Checking ...125,,
5/18/2021,CHASE 3105 30TH AVE ASTORIA,CHASE 3105 30TH AVE ASTORIA,43.0,debit,Alcohol & Bars,Investor Checking ...125,,
5/18/2021,OVERDRAFT TO INVESTOR CHECKING -4125,OVERDRAFT TO INVESTOR CHECKING -4125,13.76,debit,Investments,Individual ...852,,
5/17/2021,MTA,"MTA*METROCARD MACHNEW YORK, NY #00000019",5.5,debit,Public Transportation,Investor Checking ...125,,
5/16/2021,POSHMARK,PAYPAL *POSHMARK,15.95,debit,Clothing,CREDIT CARD,,
5/16/2021,SPECTRUM,SPECTRUM,54.99,debit,Parking,CREDIT CARD,,
5/16/2021,Food Emporium,FOOD EMPORIUM #2 2910 B ASTORIA,4.99,debit,Groceries,Investor Checking ...125,,
5/15/2021,ATM Fee,CHASE 231 GRAND ST NEW YORK,3.0,debit,ATM Fee,Investor Checking ...125,,
5/15/2021,CHASE 231 GRAND ST NEW YORK,CHASE 231 GRAND ST NEW YORK,40.0,debit,Cash & ATM,Investor Checking ...125,,
5/14/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,179.72,credit,Credit Card Payment,CREDIT CARD,,
5/14/2021,Chase card ending in 1097 05/14,Payment to Chase card ending in,179.72,debit,Credit Card Payment,TOTAL CHECKING,,
5/14/2021,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,3904.51,credit,Paycheck,TOTAL CHECKING,,
5/14/2021,Walgreens,WALGREENS STORE 3355 CR LONG ISLAND C,5.44,debit,Pharmacy,Investor Checking ...125,,
5/13/2021,Amazon,AMZN Digital*2L6E00XD0,2.3,debit,Shopping,CREDITCARD Account,,
5/13/2021,C Town Supermarket,C-TOWN SUPERMARK 3412 3 ASTORIA,40.39,debit,Groceries,Investor Checking ...125,,
5/13/2021,eBay,PAYPAL *EBAY US,22.94,debit,Shopping,CREDIT CARD,,
5/12/2021,Chase card ending in 9575 05/12,Payment to Chase card ending in,54.99,debit,Credit Card Payment,TOTAL CHECKING,,
5/12/2021,National Grid,NATIONAL GRID NY UTILITYPAY,26.84,debit,Utilities,TOTAL CHECKING,,
5/12/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,54.99,credit,Credit Card Payment,CREDIT CARD,,
