Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
12/08/2017,Overdraft To Investor Checking -4125,OVERDRAFT TO INVESTOR CHECKING -4125,5.23,debit,Investments,Individual ...852,,
12/08/2017,Overdraft To Investor Checking -4125,OVERDRAFT TO INVESTOR CHECKING -4125,0.76,debit,Investments,Individual ...852,,
12/08/2017,Overdraft To Investor Checking -4125,OVERDRAFT TO INVESTOR CHECKING -4125,1.48,debit,Investments,Individual ...852,,
12/08/2017,Schwab Intermediate Termus Trs Etf,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.02,debit,Investments,Individual ...852,,
12/07/2017,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",3.48,debit,Business Services,Investor Checking ...125,,
12/07/2017,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",2.72,debit,Business Services,Investor Checking ...125,,
12/07/2017,Overdraft Transfer Brokerage,Overdraft Transfer from Brokerage -0852,5.86,credit,Transfer,Investor Checking ...125,,
12/07/2017,P 241 Bayridge Avenue,P361655 241 BAYRIDGE AV BROOKLYN,42.25,debit,Restaurants,Investor Checking ...125,,
12/07/2017,Schwab Intermediate Termus Trs Etf,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.02,credit,Dividend & Cap Gains,Individual ...852,,
12/07/2017,Overdraft To Investor Checking -4125,OVERDRAFT TO INVESTOR CHECKING -4125,5.86,debit,Investments,Individual ...852,,
12/06/2017,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",4.53,debit,Business Services,Investor Checking ...125,,
12/06/2017,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",3.75,debit,Business Services,Investor Checking ...125,,
12/06/2017,Transfer to CHASE COLLEGE,Online Transfer to CHK ...2772 transaction#: 6724374031,2000.0,debit,Transfer,CHASE SAVINGS,,
12/06/2017,Transfer from CHASE SAVINGS,Online Transfer from SAV ...4866transaction#: 6724374031,2000.0,credit,Transfer,TOTAL CHECKING,,
12/05/2017,Br Factory.com,BR FACTORY.COM 2624,131.96,debit,Clothing,CREDIT CARD,,
12/05/2017,Interest,INTEREST PAYMENT,0.19,credit,Interest Income,CHASE SAVINGS,,
12/04/2017,Key Food,"KEY FOOD #1484 BROOKLYN, NY #00000019",7.67,debit,Groceries,Investor Checking ...125,,
12/04/2017,Bogota Latin Bistro,BOGOTA LATIN BISTRO,32.31,debit,Restaurants,CREDIT CARD,,
12/04/2017,T J Maxx,T.J. MAXX # 1197,55.47,debit,Clothing,CREDIT CARD,,
