Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
10/26/2021,Spotify,PAYPAL *SPOTIFYUSAI,4.99,debit,Music,CREDIT CARD,,
10/26/2021,Electronic Deposit,Electronic Deposit,1000.0,credit,Transfer,Investor Checking ...125,,
10/25/2021,FAMILY MARKET ASTORIA NY 10/22,FAMILY MARKET ASTORIA NY,15.48,debit,Groceries,TOTAL CHECKING,,
10/25/2021,LEES FAMILY FARM CORP ASTORIA NY 004453 10/23,LEES FAMILY FARM CORP ASTORIA NY,12.27,debit,Groceries,TOTAL CHECKING,,
10/24/2021,Rite Aid,RITE AID 10569,42.1,debit,Shopping,CREDIT CARD,,
10/24/2021,Rite Aid,RITE AID 10569,35.8,debit,Shopping,CREDIT CARD,,
10/22/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,521.72,credit,Credit Card Payment,CREDIT CARD,,
10/22/2021,Payment Thank You-Mobile,Payment Thank You-Mobile,552.96,credit,Credit Card Payment,CREDIT CARD,,
10/22/2021,Chase card ending in 1097 10/22,Payment to Chase card ending in,521.72,debit,Credit Card Payment,TOTAL CHECKING,,
10/22/2021,Chase card ending in 9575 10/22,Payment to Chase card ending in,552.96,debit,Credit Card Payment,TOTAL CHECKING,,
10/21/2021,GrubHub,PAYPAL *GRUBHUBFOOD HALEH,0.91,debit,Food & Dining,CREDIT CARD,,
10/20/2021,United Brothers Fruit,UNITED BROTHERS FRUIT ASTORIA NY,8.97,debit,Groceries,TOTAL CHECKING,,
10/19/2021,Food Emporium,FOOD EMPORIUM #2220,7.98,debit,Groceries,CREDIT CARD,,
10/19/2021,Consolidated Edison,CON ED OF NY     INTELL CK,32.94,debit,Utilities,TOTAL CHECKING,,
10/19/2021,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
10/18/2021,TST* FORREST POINT,TST* FORREST POINT,104.39,debit,Restaurants,CREDIT CARD,,
10/18/2021,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,7.36,debit,Groceries,CREDIT CARD,,
10/18/2021,GREENBAY MARKET PLACE,GREENBAY MARKET PLACE,28.08,debit,Groceries,CREDIT CARD,,
10/18/2021,Venmo Cashout Ppd,VENMO            CASHOUT,38.0,credit,Income,TOTAL CHECKING,,
10/18/2021,Venmo Cashout Ppd,VENMO            CASHOUT,70.0,credit,Income,TOTAL CHECKING,,
10/18/2021,SANTBK CK WEBXFR TNTRANSFER 3987 810251 WEB ID: 3770527921,SANTBK CK WEBXFR TNTRANSFER 3987,1000.0,debit,Transfer,TOTAL CHECKING,,
10/18/2021,Venmo,VENMO            PAYMENT    1016,31.0,debit,Transfer,TOTAL CHECKING,,
10/18/2021,Venmo Cashout Ppd,VENMO            CASHOUT,44.0,credit,Income,TOTAL CHECKING,,
10/17/2021,GrubHub,PAYPAL *GRUBHUBFOOD BAREB,6.8,debit,Food & Dining,CREDIT CARD,,
10/17/2021,NYC FERRY,NYC FERRY,2.75,debit,Public Transportation,CREDIT CARD,,
10/17/2021,Rite Aid,RITE AID 10569,7.07,debit,Shopping,CREDIT CARD,,
10/15/2021,Venmo,VENMO            PAYMENT    1016,6.0,debit,Transfer,TOTAL CHECKING,,
10/15/2021,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,3904.51,credit,Paycheck,TOTAL CHECKING,,
10/13/2021,C272818 34-02 30TH STRE ASTORIA,C272818 34-02 30TH STRE ASTORIA,61.75,debit,Gas & Fuel,Investor Checking ...125,,
10/12/2021,National Grid,NATIONAL GRID NY UTILITYPAY,26.56,debit,Utilities,TOTAL CHECKING,,
10/12/2021,JACKSON'S,JACKSON'S,104.28,debit,Restaurants,CREDIT CARD,,
10/11/2021,Rite Aid,RITE AID 01805,26.12,debit,Shopping,CREDIT CARD,,
10/11/2021,THE GARRET ,THE GARRET (NOLITA),15.47,debit,Alcohol & Bars,CREDIT CARD,,
10/10/2021,LGT FOOD CORP,LGT FOOD CORP,18.69,debit,Food & Dining,CREDIT CARD,,
10/10/2021,Venchi 1796 Broadway LLC,Venchi 1796 Broadway LLC,27.57,debit,Restaurants,CREDIT CARD,,
10/09/2021,Coffee,Coffee,5.0,debit,Coffee Shops,Cash,,
10/08/2021,Apple,PP*APPLE.COM/BILL,5.43,debit,Subscriptions,CREDIT CARD,,
10/08/2021,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.62,debit,Investments,Individual ...852,,
10/07/2021,WIKIPEDIA,PAYPAL *WIKIPEDIA,3.1,debit,Charity,CREDIT CARD,,
10/07/2021,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.62,credit,Dividend & Cap Gains,Individual ...852,,
10/05/2021,POSITANO,POSITANO,166.0,debit,Restaurants,CREDIT CARD,,
10/05/2021,CAPITAL ONE MOBILE payment 3GQ5 XX3OYRPSAI2 WEB ID: 9279744980,CAPITAL ONE      MOBILE PMT 3GQ5,120.75,debit,Credit Card Payment,TOTAL CHECKING,,
10/04/2021,MEDITERRANEAN FOODS I,MEDITERRANEAN FOODS I,14.04,debit,Groceries,CREDIT CARD,,
10/04/2021,Venmo Cashout Ppd,VENMO            CASHOUT,39.0,credit,Income,TOTAL CHECKING,,
10/04/2021,Vanguard,VANGUARD BUY     INVESTMENT 9615,2000.0,debit,Financial,TOTAL CHECKING,,
10/04/2021,REMOTE ONLINE DEPOSIT # 1 1,REMOTE ONLINE DEPOSIT #,3000.0,credit,Income,TOTAL CHECKING,,
10/04/2021,Venmo,VENMO            PAYMENT    1016,32.0,debit,Transfer,TOTAL CHECKING,,
10/03/2021,Sephora,SEPHORA COLUMBUS CIRCL,150.25,debit,Personal Care,CREDIT CARD,,
10/03/2021,Le Pain Quotidien,TST* LE PAIN QUOTIDIEN -,40.58,debit,Restaurants,CREDIT CARD,,
10/03/2021,THE FLATIRON ROOM,THE FLATIRON ROOM,77.5,debit,Alcohol & Bars,CREDIT CARD,,
10/03/2021,ATHLETICGRE,PAYPAL *ATHLETICGRE,23.0,debit,Shopping,CREDIT CARD,,
10/03/2021,SPECTRUM,SPECTRUM,98.99,debit,Internet,CREDIT CARD,,
10/03/2021,Food Emporium,FOOD EMPORIUM #2220,5.31,debit,Groceries,CREDIT CARD,,
