Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
3/29/2019,Avenue C Secure,"3-AVENUE C SECURE TROY, MI #000000190025",1.31,debit,Fast Food,Investor Checking ...125,,
3/29/2019,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",4.38,debit,Fast Food,Investor Checking ...125,,
3/29/2019,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,1505.68,credit,Paycheck,TOTAL CHECKING,,
3/29/2019,Barclays Bk Plc,BARCLAYS BK PLC DIRECT DEP 190329~ Tran:,150.0,credit,Paycheck,Investor Checking ...125,,
3/29/2019,Payroll Contribution,Payroll Contribution,554.0,credit,Investments,Barclays 401(k) Plan,,
3/29/2019,Invesco S&p 500 Equal Weight Consumer Discretionary Etf,INVESCO S&P 500 EQUAL WEIGHT CONSUMER DISCRETIONARY ETF,3.7,credit,Dividend & Cap Gains,Individual ...852,,
3/28/2019,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,49.99,credit,Credit Card Payment,CREDIT CARD,,
3/28/2019,Chase Ending In,Payment to Chase card ending in9575 03/28,108.85,debit,Credit Card Payment,TOTAL CHECKING,,
3/28/2019,Transfer to CREDIT CARD,Payment to Chase card ending in1097 03/28,49.99,debit,Credit Card Payment,TOTAL CHECKING,,
3/27/2019,Sweetgreen 85th,"SWEETGREEN 85TH + NEW YORK, NY #00000019",14.1,debit,Restaurants,Investor Checking ...125,,
3/27/2019,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",4.9,debit,Fast Food,Investor Checking ...125,,
3/27/2019,Lb Sub W,"LB SUB W50TH NEW YORK, NY #00000019",15.84,debit,Restaurants,Investor Checking ...125,,
3/27/2019,Avenue C Secure,"3-AVENUE C SECURE TROY, MI #000000190021",1.31,debit,Fast Food,Investor Checking ...125,,
3/26/2019,MTA,"MTA*METROCARD MACHNEW YORK, NY #00000019",10.5,debit,Public Transportation,Investor Checking ...125,,
3/26/2019,Schwab Us Small Cap Etf,SCHWAB US SMALL CAP ETF,3.73,debit,Investments,Individual ...852,,
3/25/2019,Wlj America,"SQ *WLJ (AMERICA) New York, NY #00000019",4.81,debit,Coffee Shops,Investor Checking ...125,,
3/25/2019,Associates,Online Payment 8061596308 To Gerel Associates 03/25,2000.0,debit,Mortgage & Rent,TOTAL CHECKING,,
3/25/2019,PayPal,PAYPAL           INST XFER  ITUNESAPPST     WEB ID: PAYPALSI77,1.08,debit,Shopping,TOTAL CHECKING,,
3/25/2019,Venmo,VENMO            PAYMENT    1877503520      WEB ID: 3264681992,40.0,debit,Transfer,TOTAL CHECKING,,
3/25/2019,PayPal,PAYPAL           INST XFER  ITUNESAPPST     WEB ID: PAYPALSI77,1.08,debit,Shopping,TOTAL CHECKING,,
3/25/2019,Internal Revenue Service,IRS  TREAS 310     TAX REFPPD ID: 9111736946,442.0,credit,Federal Tax,TOTAL CHECKING,,
3/25/2019,Schwab Us Small Cap Etf,SCHWAB US SMALL CAP ETF,3.73,credit,Dividend & Cap Gains,Individual ...852,,
3/25/2019,Schwab Us Large Cap Value Etf,SCHWAB US LARGE CAP VALUE ETF,8.05,credit,Dividend & Cap Gains,Individual ...852,,
3/24/2019,Hong Kong Supermarket,HONG KONG SUPERMARKET O NEW YORK,8.99,debit,Groceries,Investor Checking ...125,,
3/23/2019,Whole Foods,WHOLEFDS HRM#105 100 W NEW YORK,23.61,debit,Groceries,Investor Checking ...125,,
3/22/2019,MTA,MTA*METROCARD MACHINE NEW YORK,10.0,debit,Public Transportation,Investor Checking ...125,,
3/22/2019,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",9.3,debit,Fast Food,Investor Checking ...125,,
3/22/2019,Venmo,VENMO            PAYMENT    1871775026      WEB ID: 3264681992,14.0,debit,Transfer,TOTAL CHECKING,,
3/22/2019,PayPal,PAYPAL           INST XFER  EBWEB ID: PAYPALSI77,17.84,debit,Shopping,TOTAL CHECKING,,
3/22/2019,Venmo Cashout Ppd,VENMO            CASHOUTPPD ID: 5264681992,11.2,credit,Income,TOTAL CHECKING,,
3/22/2019,Quickpay With Zelle,QuickPay with Zelle payment to RICHARD GEE 8056613341,91.0,debit,Credit Card Payment,TOTAL CHECKING,,
3/22/2019,Spdr Dow Jones Inter Real Estate Etf,SPDR DOW JONES INTER REAL ESTATE ETF,4.55,debit,Investments,Individual ...852,,
3/21/2019,Poke Bowl Ny,"POKE BOWL - NY NEW YORK, NY #00000019",13.01,debit,Restaurants,Investor Checking ...125,,
3/21/2019,Spdr Dow Jones Inter Real Estate Etf,SPDR DOW JONES INTER REAL ESTATE ETF,4.55,credit,Dividend & Cap Gains,Individual ...852,,
3/20/2019,Sp Yang Merchttpsandrewya,"SP * YANG2020 MERCHTTPSANDREWYA, NY #000",57.95,debit,Gift,Investor Checking ...125,,
3/20/2019,Spdr S&p 500 High Dividend Etf,SPDR S&P 500 HIGH DIVIDEND ETF,6.11,credit,Dividend & Cap Gains,Individual ...852,,
3/19/2019,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",4.51,debit,Fast Food,Investor Checking ...125,,
3/19/2019,Transfer from TOTAL CHECKING,Online Transfer from CHK ...2772transaction#: 8047592798,25.0,credit,Transfer,CHASE SAVINGS,,
3/19/2019,Transfer to CHASE SAVINGS,Online Transfer to SAV ...4866 transaction#: 8047592798 03/19,25.0,debit,Transfer,TOTAL CHECKING,,
3/19/2019,Quickpay With Zelle,QuickPay with Zelle payment to RICHARD GEE 8047591703,15.0,debit,Credit Card Payment,TOTAL CHECKING,,
3/18/2019,Bank Int 021619-031519 Schwab Bank,BANK INT 021619-031519 SCHWAB BANK,0.13,credit,Investments,Individual ...852,,
3/17/2019,Time Warner,TWC*TIME WARNER NYC,49.99,debit,Television,CREDIT CARD,,
3/17/2019,Whole Foods,WHOLEFDS BPK #10 1095 6 NEW YORK,14.25,debit,Groceries,Investor Checking ...125,,
3/17/2019,Avenue C Secure,"3-AVENUE C SECURE TROY, MI #000000190028",1.08,debit,Fast Food,Investor Checking ...125,,
3/17/2019,Whole Foods,WHOLEFDS BPK #10 1095 6 NEW YORK,4.8,debit,Groceries,Investor Checking ...125,,
3/17/2019,Chop't,"CHOPT - 51ST NEW YORK, NY #00000019",14.14,debit,Food & Dining,Investor Checking ...125,,
3/16/2019,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",9.2,debit,Fast Food,Investor Checking ...125,,
3/15/2019,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,468.62,credit,Credit Card Payment,CREDIT CARD,,
3/15/2019,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,39.98,credit,Credit Card Payment,CREDIT CARD,,
3/15/2019,Quickpay With Zelle,QuickPay with Zelle payment fromRICHARD GEE 8033072635,70.0,credit,Credit Card Payment,TOTAL CHECKING,,
3/15/2019,Transfer to CREDIT CARD,Payment to Chase card ending in0411 03/15,39.98,debit,Credit Card Payment,TOTAL CHECKING,,
3/15/2019,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,1655.48,credit,Paycheck,TOTAL CHECKING,,
3/15/2019,Transfer to CREDIT CARD,Payment to Chase card ending in1097 03/15,468.62,debit,Credit Card Payment,TOTAL CHECKING,,
3/15/2019,Quickpay With Zelle,QuickPay with Zelle payment fromPOLLY R SOOGRIM 8035091648,47.0,credit,Credit Card Payment,TOTAL CHECKING,,
3/15/2019,Red Poke Mid,"SQ *RED POKE - MIDNEW YORK, NY #00000019",13.9,debit,Alcohol & Bars,Investor Checking ...125,,
3/15/2019,Barclays Bk Plc,BARCLAYS BK PLC DIRECT DEP 190315~ Tran:,150.0,credit,Paycheck,Investor Checking ...125,,
3/15/2019,Payroll Contribution,Payroll Contribution,554.0,credit,Investments,Barclays 401(k) Plan,,
3/14/2019,Tfi Ticketfly Even,"TFI*TICKETFLY EVEN877-435-9849, CA #0000",20.56,debit,Entertainment,Investor Checking ...125,,
3/14/2019,Groupon,PAYPAL           INST XFER  GROUPON INC     WEB ID: PAYPALSI77,94.0,debit,Shopping,TOTAL CHECKING,,
3/12/2019,National Grid,NATIONAL GRID NY UTILITYPAYPPD ID: 9177976003,25.02,debit,Utilities,TOTAL CHECKING,,
3/12/2019,Venmo,VENMO            PAYMENT    1839420140      WEB ID: 3264681992,26.0,debit,Transfer,TOTAL CHECKING,,
3/11/2019,Schwab Brokerage Moneylink,SCHWAB BROKERAGE MONEYLINK  558622444610852 WEB ID: 9005586224,3500.0,debit,Buy,TOTAL CHECKING,,
3/11/2019,Rite Aid,RITE AID STORE - 3879 BROOKLYN,3.23,debit,Pharmacy,Investor Checking ...125,,
3/11/2019,Spdr Dow Jones Industrial Avrg Etf,SPDR DOW JONES INDUSTRIAL AVRG ETF,0.7,credit,Dividend & Cap Gains,Individual ...852,,
3/11/2019,"Tfr Jpmorgan Chase Ban, Christina Gee","Tfr JPMORGAN CHASE BAN, CHRISTINA GEE",3500.0,credit,Investments,Individual ...852,,
3/10/2019,Century Theaters,CENTURY TWENTY ONE #20 BROOKLYN,34.99,debit,Movies & DVDs,Investor Checking ...125,,
3/10/2019,Glaze,"GLAZE 56TH ST NEW YORK, NY #00000019",13.61,debit,Business Services,Investor Checking ...125,,
3/10/2019,Ops Csc Avalon,"OPS*CSC AVALON MIDNEW YORK, NY #00000019",10.0,debit,Laundry,Investor Checking ...125,,
3/10/2019,Br Factory Us,BR FACTORY US 4148 BROOKLYN,14.99,debit,Clothing,Investor Checking ...125,,
3/10/2019,T J Maxx,T.J. MAXX # 1197 502 86 BROOKLYN,19.98,debit,Clothing,Investor Checking ...125,,
3/10/2019,Bank of America,BANK OF AMERICA *BAY RI BROOKLYN,103.0,debit,Financial,Investor Checking ...125,,
3/08/2019,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,4548.0,credit,Paycheck,TOTAL CHECKING,,
3/08/2019,Barclays Bk Plc,BARCLAYS BK PLC DIRECT DEP 190308~ Tran:,150.0,credit,Paycheck,Investor Checking ...125,,
3/08/2019,Duane Reade,Duane Reade STO 1657 BR NEW YORK,11.42,debit,Pharmacy,Investor Checking ...125,,
3/08/2019,Schwab Intermediate Termus Trs Etf,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.68,debit,Investments,Individual ...852,,
3/07/2019,Transfer from TOTAL CHECKING,Online Transfer from CHK ...2772transaction#: 8007910524,25.0,credit,Transfer,CHASE SAVINGS,,
