Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
2/20/2023,AREA 53 (DUMBO),AREA 53 (DUMBO),52.25,debit,Kids Activities,CREDIT CARD,,
2/20/2023,LYFT   *1 RIDE 02-18,LYFT   *1 RIDE 02-18,28.8,debit,Ride Share,CREDIT CARD,,
2/20/2023,AREA 53 (DUMBO),AREA 53 (DUMBO),6.53,debit,Kids Activities,CREDIT CARD,,
2/20/2023,Offer:Turbo Tax,Offer:Turbo Tax,10.0,credit,Electronics & Software,CREDIT CARD,,
2/20/2023,THE WHITNEY MUSEUM ONLINE,THE WHITNEY MUSEUM ONLINE,1.0,debit,Arts,CREDIT CARD,,
2/19/2023,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
2/19/2023,SQ *UNDER PRESSURE ESPRES,SQ *UNDER PRESSURE ESPRES,5.78,debit,Coffee Shops,CREDIT CARD,,
2/17/2023,PP*EB BOOGIE DOWN AT A R,PP*EB BOOGIE DOWN AT A R,12.71,debit,Entertainment,CREDIT CARD,,
2/16/2023,DOLLAR GENERAL #19203,DOLLAR GENERAL #19203,8.66,debit,Shopping,CREDIT CARD,,
2/16/2023,ABC*NYSC,ABC*NYSC,73.14,debit,Gym,CREDIT CARD,,
2/16/2023,Spectrum,Spectrum,24.99,debit,Internet,CREDIT CARD,,
2/16/2023,CAPITAL ONE N.A. CAPITALONE 0000,CAPITAL ONE N.A. CAPITALONE 0000,1000.0,debit,Credit Card Payment,TOTAL CHECKING,,
2/15/2023,INTUIT *TURBOTAX,INTUIT *TURBOTAX,150.25,debit,Taxes,CREDIT CARD,,
2/15/2023,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,4743.79,credit,Paycheck,TOTAL CHECKING,,
2/15/2023,SCHWAB BANK      TRANSFER   0004,SCHWAB BANK      TRANSFER   0004,1000.0,debit,Transfer,TOTAL CHECKING,,
2/14/2023,LYFT   *1 RIDE 02-12,LYFT   *1 RIDE 02-12,32.82,debit,Ride Share,CREDIT CARD,,
2/14/2023,BANK INT XXXXXX-XX1523 SCHWAB BANK,BANK INT XXXXXX-XX1523 SCHWAB BANK,0.02,credit,Income,Individual ...852,,
2/13/2023,Payment to Chase card ending in,Payment to Chase card ending in,208.78,debit,Credit Card Payment,TOTAL CHECKING,,
2/13/2023,Electronic Deposit,Electronic Deposit,1000.0,credit,Income,Investor Checking ...125,,
2/13/2023,IDEAL FOOD BASKET,IDEAL FOOD BASKET,2.49,debit,Groceries,CREDIT CARD,,
2/13/2023,DOLLAR TREE,DOLLAR TREE,5.44,debit,Shopping,CREDIT CARD,,
2/13/2023,IDEAL FOOD BASKET,IDEAL FOOD BASKET,8.99,debit,Groceries,CREDIT CARD,,
2/13/2023,ANGELINA BAKERY TIMES SQU,ANGELINA BAKERY TIMES SQU,8.06,debit,Restaurants,CREDIT CARD,,
2/12/2023,KEY FOOD 1620,KEY FOOD 1620,14.22,debit,Groceries,CREDIT CARD,,
2/12/2023,MTA*METROCARD MACHINE,MTA*METROCARD MACHINE,2.0,debit,Public Transportation,CREDIT CARD,,
2/12/2023,Payment Thank You-Mobile,Payment Thank You-Mobile,208.78,credit,Credit Card Payment,CREDIT CARD,,
2/12/2023,FOOD EMPORIUM #2220,FOOD EMPORIUM #2220,9.02,debit,Groceries,CREDIT CARD,,
2/10/2023,NATIONAL GRID NY UTILITYPAY,NATIONAL GRID NY UTILITYPAY,25.21,debit,Utilities,TOTAL CHECKING,,
2/10/2023,DOLLAR GENERAL #19203,DOLLAR GENERAL #19203,7.94,debit,Shopping,CREDIT CARD,,
2/10/2023,SQ *PALM ROSE CAFE,SQ *PALM ROSE CAFE,12.25,debit,Restaurants,CREDIT CARD,,
2/10/2023,JADE EATERY AND LOUNGE,JADE EATERY AND LOUNGE,56.1,debit,Restaurants,CREDIT CARD,,
2/10/2023,PAYPAL *GRUBHUBFOOD DIGMA,PAYPAL *GRUBHUBFOOD DIGMA,5.98,debit,Food Delivery,CREDIT CARD,,
2/09/2023,DOLLAR TREE,DOLLAR TREE,12.25,debit,Shopping,CREDIT CARD,,
2/08/2023,Payment to Chase card ending in,Payment to Chase card ending in,661.46,debit,Credit Card Payment,TOTAL CHECKING,,
2/08/2023,Payment Thank You-Mobile,Payment Thank You-Mobile,661.46,credit,Credit Card Payment,CREDIT CARD,,
2/07/2023,CAPITAL ONE N.A. CAPITALONE 0000,CAPITAL ONE N.A. CAPITALONE 0000,10000.0,debit,Credit Card Payment,TOTAL CHECKING,,
2/07/2023,LYFT   *2 RIDES 02-04,LYFT   *2 RIDES 02-04,63.71,debit,Ride Share,CREDIT CARD,,
2/07/2023,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,7.84,debit,Transfer,Individual ...852,,
2/06/2023,AMZN Mktp US*FT6DA7W23,AMZN Mktp US*FT6DA7W23,62.69,debit,Shopping,CREDIT CARD,,
2/06/2023,PLAZA ORTEGA,PLAZA ORTEGA,79.41,debit,Restaurants,CREDIT CARD,,
2/06/2023,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,12070.86,credit,Paycheck,TOTAL CHECKING,,
2/06/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,15.0,debit,Transfer,TOTAL CHECKING,,
2/06/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,20.0,debit,Transfer,TOTAL CHECKING,,
2/06/2023,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,7.84,credit,Income,Individual ...852,,
2/05/2023,DOLLAR GENERAL #19203,DOLLAR GENERAL #19203,20.97,debit,Shopping,CREDIT CARD,,
2/05/2023,T J MAXX #1163,T J MAXX #1163,5.43,debit,Shopping,CREDIT CARD,,
2/05/2023,SQ *UNDER PRESSURE ESPRES,SQ *UNDER PRESSURE ESPRES,11.74,debit,Coffee Shops,CREDIT CARD,,
2/05/2023,PAYPAL *GRUBHUBFOOD DIGMA,PAYPAL *GRUBHUBFOOD DIGMA,4.37,debit,Food Delivery,CREDIT CARD,,
2/04/2023,East West Bank,EAST WEST BANK 208 CANA NEW YORK,100.0,debit,Financial,Investor Checking ...125,,
