Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
5/16/2022,SUGAR FREAK,SUGAR FREAK,127.47,debit,Restaurants,CREDIT CARD,,
5/16/2022,BROOKLYN FIREFLY,BROOKLYN FIREFLY,105.58,debit,Restaurants,CREDIT CARD,,
5/16/2022,KEY FOOD 1620,KEY FOOD 1620,14.26,debit,Groceries,CREDIT CARD,,
5/16/2022,Amazon.com*1R9FJ6GP1,Amazon.com*1R9FJ6GP1,16.99,debit,Shopping,CREDIT CARD,,
5/16/2022,RALPH'S ICE OF ASTORIA,RALPH'S ICE OF ASTORIA,6.19,debit,Groceries,CREDIT CARD,,
5/13/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,2688.79,credit,Paycheck,TOTAL CHECKING,,
5/12/2022,NATIONAL GRID NY UTILITYPAY,NATIONAL GRID NY UTILITYPAY,29.31,debit,Utilities,TOTAL CHECKING,,
5/09/2022,PAYPAL *BR OUTLET,PAYPAL *BR OUTLET,116.01,debit,Clothing,CREDIT CARD,,
5/09/2022,PAYPAL *EBAY US,PAYPAL *EBAY US,15.72,debit,Shopping,CREDIT CARD,,
5/05/2022,Payment to Chase card ending in,Payment to Chase card ending in,9.99,debit,Credit Card Payment,TOTAL CHECKING,,
5/05/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,9.99,credit,Credit Card Payment,CREDIT CARD,,
5/04/2022,OTF ASTORIA 0547,OTF ASTORIA 0547,197.5,debit,Gym,CREDIT CARD,,
5/03/2022,VANGUARD BUY     INVESTMENT 9615,VANGUARD BUY     INVESTMENT 9615,1200.0,debit,Financial,TOTAL CHECKING,,
5/02/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,82.64,credit,Credit Card Payment,CREDIT CARD,,
5/02/2022,Payment to Chase card ending in,Payment to Chase card ending in,82.64,debit,Credit Card Payment,TOTAL CHECKING,,
5/02/2022,Zelle payment to RICHARD GEE 142,Zelle payment to RICHARD GEE 142,55.54,debit,Transfer,TOTAL CHECKING,,
5/02/2022,VENMO            PAYMENT    1019,VENMO            PAYMENT    1019,86.0,debit,Transfer,TOTAL CHECKING,,
5/02/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
5/01/2022,SOTTO LA LUNA,SOTTO LA LUNA,82.64,debit,Restaurants,CREDIT CARD,,
4/29/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,2688.8,credit,Paycheck,TOTAL CHECKING,,
4/27/2022,SCHWAB BANK      TRANSFER   0004,SCHWAB BANK      TRANSFER   0004,1000.0,debit,Transfer,TOTAL CHECKING,,
4/27/2022,VENMO            PAYMENT    1019,VENMO            PAYMENT    1019,26.75,debit,Transfer,TOTAL CHECKING,,
4/26/2022,PAYPAL *SPOTIFYUSAI,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
4/25/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,13.07,credit,Credit Card Payment,CREDIT CARD,,
4/25/2022,Online Payment 14181692999 To 34,Online Payment 14181692999 To 34,1500.0,debit,Mortgage & Rent,TOTAL CHECKING,,
4/25/2022,Payment to Chase card ending in,Payment to Chase card ending in,13.07,debit,Credit Card Payment,TOTAL CHECKING,,
4/25/2022,Payment to Chase card ending in,Payment to Chase card ending in,14.76,debit,Credit Card Payment,TOTAL CHECKING,,
4/25/2022,Payment to Chase card ending in,Payment to Chase card ending in,468.3,debit,Credit Card Payment,TOTAL CHECKING,,
4/24/2022,WHOLEFDS USQ 10162,WHOLEFDS USQ 10162,13.07,debit,Groceries,CREDIT CARD,,
4/24/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,468.3,credit,Credit Card Payment,CREDIT CARD,,
4/24/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,14.76,credit,Credit Card Payment,CREDIT CARD,,
4/21/2022,VENMO            PAYMENT    1019,VENMO            PAYMENT    1019,65.0,debit,Transfer,TOTAL CHECKING,,
4/20/2022,VERIZON*ONETIMEPAY VERIZON.COM F,VERIZON*ONETIMEPAY VERIZON.COM F,30.3,debit,Home Phone,TOTAL CHECKING,,
4/20/2022,CON ED OF NY     XXXXXXXXXX,CON ED OF NY     XXXXXXXXXX,28.07,debit,Utilities,TOTAL CHECKING,,
4/19/2022,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
4/18/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,121.77,credit,Credit Card Payment,CREDIT CARD,,
4/18/2022,Lyft,LYFT   *1 RIDE 04-16,11.77,debit,Rental Car & Taxi,CREDIT CARD,,
4/18/2022,GREENBAY MARKET PLACE BG,GREENBAY MARKET PLACE BG,10.13,debit,Groceries,CREDIT CARD,,
4/18/2022,Pret A Manger,PRET-A-MANGER 4NJ47,9.49,debit,Fast Food,CREDIT CARD,,
4/18/2022,Vanguard,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
4/18/2022,Lee's Family Farm Corp,LEES FAMILY FARM CORP ASTORIA NY,7.28,debit,Groceries,TOTAL CHECKING,,
4/18/2022,Chase card ending in 1097 04/18,Payment to Chase card ending in,121.77,debit,Credit Card Payment,TOTAL CHECKING,,
4/18/2022,Venmo,VENMO            PAYMENT    1019,50.0,debit,Transfer,TOTAL CHECKING,,
4/17/2022,SUGARFISH BY SUSHI NOZAW,SUGARFISH BY SUSHI NOZAW,40.29,debit,Restaurants,CREDIT CARD,,
4/17/2022,SPECTRUM,SPECTRUM,109.0,debit,Parking,CREDIT CARD,,
4/15/2022,ATM WITHDRAWAL 007712 04/153105 30TH,ATM WITHDRAWAL,300.0,debit,Cash & ATM,TOTAL CHECKING,,
4/14/2022,DUANE READE #14423,DUANE READE #14423,38.25,debit,Pharmacy,CREDIT CARD,,
4/14/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,2688.8,credit,Paycheck,TOTAL CHECKING,,
4/12/2022,SCHWAB BANK      TRANSFER   0004,SCHWAB BANK      TRANSFER   0004,250.0,debit,Transfer,TOTAL CHECKING,,
4/12/2022,VENMO            PAYMENT    1019,VENMO            PAYMENT    1019,21.45,debit,Transfer,TOTAL CHECKING,,
4/11/2022,PAYPAL *UBER,PAYPAL *UBER,1.0,debit,Ride Share,CREDIT CARD,,
4/11/2022,PAYPAL *UBER,PAYPAL *UBER,11.77,debit,Ride Share,CREDIT CARD,,
4/11/2022,NATIONAL GRID NY UTILITYPAY,NATIONAL GRID NY UTILITYPAY,24.17,debit,Utilities,TOTAL CHECKING,,
4/11/2022,Zelle payment to RICHARD GEE 140,Zelle payment to RICHARD GEE 140,55.0,debit,Transfer,TOTAL CHECKING,,
4/10/2022,LEES FAMILY FARM CORP,LEES FAMILY FARM CORP,8.8,debit,Groceries,CREDIT CARD,,
4/10/2022,PAYPAL *GRUBHUBFOOD ANAIS,PAYPAL *GRUBHUBFOOD ANAIS,85.03,debit,Food Delivery,CREDIT CARD,,
4/07/2022,FIRST EAGLE INVE DIRECT-PAY,FIRST EAGLE INVE DIRECT-PAY,250.0,credit,Income,TOTAL CHECKING,,
4/05/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,206.95,credit,Credit Card Payment,CREDIT CARD,,
4/05/2022,PB LIC LLC,PB LIC LLC,14.15,debit,Restaurants,CREDIT CARD,,
4/05/2022,CAPITAL ONE      MOBILE PMT 3LIL,CAPITAL ONE      MOBILE PMT 3LIL,85.51,debit,Credit Card Payment,TOTAL CHECKING,,
4/05/2022,Payment to Chase card ending in,Payment to Chase card ending in,319.11,debit,Credit Card Payment,TOTAL CHECKING,,
4/05/2022,Payment to Chase card ending in,Payment to Chase card ending in,206.95,debit,Credit Card Payment,TOTAL CHECKING,,
4/05/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,319.11,credit,Credit Card Payment,CREDIT CARD,,
4/04/2022,OTF ASTORIA 0547,OTF ASTORIA 0547,253.91,debit,Gym,CREDIT CARD,,
4/04/2022,KEY FOOD 1620,KEY FOOD 1620,8.25,debit,Groceries,CREDIT CARD,,
4/03/2022,FOOD EMPORIUM #2220,FOOD EMPORIUM #2220,8.92,debit,Groceries,CREDIT CARD,,
4/03/2022,PAYPAL *GRUBHUBFOOD DIG,PAYPAL *GRUBHUBFOOD DIG,1.41,debit,Food Delivery,CREDIT CARD,,
4/03/2022,SQ *FOCUS HEALTH CORP.,SQ *FOCUS HEALTH CORP.,69.0,debit,Health & Fitness,CREDIT CARD,,
4/03/2022,TST* MILK BAR - NOMAD,TST* MILK BAR - NOMAD,9.71,debit,Alcohol & Bars,CREDIT CARD,,
4/03/2022,SQ *CHIP CITY - ASTORIA,SQ *CHIP CITY - ASTORIA,5.04,debit,Restaurants,CREDIT CARD,,
4/01/2022,SQ *PALM ROSE CAFE,SQ *PALM ROSE CAFE,9.53,debit,Restaurants,CREDIT CARD,,
3/31/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,4188.8,credit,Paycheck,TOTAL CHECKING,,
3/31/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
3/30/2022,VENMO            PAYMENT    1019,VENMO            PAYMENT    1019,46.5,debit,Transfer,TOTAL CHECKING,,
3/30/2022,PAYPAL *GRUBHUBFOOD DIG,PAYPAL *GRUBHUBFOOD DIG,2.2,debit,Food Delivery,CREDIT CARD,,
3/29/2022,CAPITAL ONE      MOBILE PMT 3LED,CAPITAL ONE      MOBILE PMT 3LED,155.29,debit,Credit Card Payment,TOTAL CHECKING,,
3/29/2022,NY STATE         NYSTTAXRFD,NY STATE         NYSTTAXRFD,814.0,credit,State Tax,TOTAL CHECKING,,
3/28/2022,ATM WITHDRAWAL 007905 03/26231 GRAND,ATM WITHDRAWAL,200.0,debit,Cash & ATM,TOTAL CHECKING,,
3/27/2022,PAYPAL *GRUBHUBFOOD BAREB,PAYPAL *GRUBHUBFOOD BAREB,1.3,debit,Food Delivery,CREDIT CARD,,
3/27/2022,PAYPAL *SPOTIFYUSAI,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
3/25/2022,PAYPAL *GRUBHUBFOOD DIG,PAYPAL *GRUBHUBFOOD DIG,2.2,debit,Food Delivery,CREDIT CARD,,
3/25/2022,PAYPAL *GRUBHUBFOOD DIG,PAYPAL *GRUBHUBFOOD DIG,2.2,debit,Food Delivery,CREDIT CARD,,
3/25/2022,PAYPAL *MEMORIALSLO,PAYPAL *MEMORIALSLO,100.0,debit,Charity,CREDIT CARD,,
3/25/2022,Online Payment 13896147721 To 34,Online Payment 13896147721 To 34,1500.0,debit,Mortgage & Rent,TOTAL CHECKING,,
3/25/2022,Offer:Turbo Tax,Offer:Turbo Tax,10.0,credit,Electronics & Software,CREDIT CARD,,
3/24/2022,PAYPAL *GRUBHUBFOOD NAYA,PAYPAL *GRUBHUBFOOD NAYA,3.01,debit,Food Delivery,CREDIT CARD,,
3/22/2022,INTUIT *TURBOTAX,INTUIT *TURBOTAX,188.35,debit,Taxes,CREDIT CARD,,
3/22/2022,IRS              USATAXPYMT,IRS              USATAXPYMT,440.0,debit,Federal Tax,TOTAL CHECKING,,
3/22/2022,CON ED OF NY     XXXXXXXXXX,CON ED OF NY     XXXXXXXXXX,26.11,debit,Utilities,TOTAL CHECKING,,
3/21/2022,VENMO            PAYMENT    1019,VENMO            PAYMENT    1019,45.0,debit,Transfer,TOTAL CHECKING,,
3/20/2022,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
3/20/2022,PAYPAL *GRUBHUBFOOD NAYA,PAYPAL *GRUBHUBFOOD NAYA,1.35,debit,Food Delivery,CREDIT CARD,,
3/18/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,2500.0,debit,Financial,TOTAL CHECKING,,
3/17/2022,DUANE READE #14423,DUANE READE #14423,10.33,debit,Pharmacy,CREDIT CARD,,
3/17/2022,Zelle payment to RICHARD GEE 139,Zelle payment to RICHARD GEE 139,85.0,debit,Transfer,TOTAL CHECKING,,
3/16/2022,UBERPAYMENT,PAYPAL *UBERPAYMENT,16.01,debit,Misc Expenses,CREDIT CARD,,
3/16/2022,REMOTE ONLINE DEPOSIT # 1 1,REMOTE ONLINE DEPOSIT #,23.14,credit,Income,TOTAL CHECKING,,
3/16/2022,REMOTE ONLINE DEPOSIT # 1 1,REMOTE ONLINE DEPOSIT #,0.03,credit,Income,TOTAL CHECKING,,
