Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
5/02/2018,Nysc Bay Ridge,NYSC BAY RIDGE,19.99,debit,Gym,CREDIT CARD,,
5/01/2018,AT&T,AT&T*BILL PAYMENT,126.64,debit,Mobile Phone,CREDIT CARD,,
5/01/2018,Counter,COUNTER CHECK,2.0,debit,Bank Fee,TOTAL CHECKING,,
4/30/2018,Transfer to TOTAL CHECKING,Online Transfer to CHK ...2772 transaction#: 7107705206 04/30,6900.0,debit,Transfer,CHASE SAVINGS,,
4/30/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,500.0,credit,Paycheck,CHASE SAVINGS,,
4/30/2018,Quickpay With Zelle,QuickPay with Zelle payment fromKEVIN WU 7103984917,300.0,credit,Credit Card Payment,TOTAL CHECKING,,
4/30/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,1318.48,credit,Paycheck,TOTAL CHECKING,,
4/30/2018,Transfer from CHASE SAVINGS,Online Transfer from SAV ...4866transaction#: 7107705206,6900.0,credit,Transfer,TOTAL CHECKING,,
4/30/2018,Interest Paid,Interest Paid,0.32,credit,Interest Income,Investor Checking ...125,,
4/30/2018,ATM Fee Refund,ATM Fee Rebate,3.0,credit,ATM Fee,Investor Checking ...125,,
4/30/2018,Payroll Contribution,Payroll Contribution,530.0,credit,Investments,Barclays 401(k) Plan,,
4/25/2018,Avenue C Market Vending Machine,AVE C MKT 8889790062,1.69,debit,Fast Food,CREDIT CARD,,
4/25/2018,Salvation Army,THE SALVATION ARMY #0813,14.98,debit,Charity,CREDIT CARD,,
4/24/2018,Barclays,BARCLAYS - 745 CAFE,9.58,debit,Coffee Shops,CREDIT CARD,,
4/24/2018,National Grid,NATIONAL GRID NY UTILITYPAYPPD ID: 9177976003,21.84,debit,Utilities,TOTAL CHECKING,,
4/23/2018,ATM Withdrawal,ATM WITHDRAWAL006701  04/218515 5TH,1000.0,debit,Cash & ATM,TOTAL CHECKING,,
4/23/2018,Chase Ending In,Payment to Chase card ending in6061 04/23,3965.44,debit,Credit Card Payment,TOTAL CHECKING,,
4/22/2018,T J Maxx,T.J. MAXX # 1197,37.97,debit,Clothing,CREDIT CARD,,
4/22/2018,Zara Usa Inc.,PAYPAL *ZARAUSAINC,35.98,debit,Clothing,CREDIT CARD,,
4/20/2018,Deals,DEALS,20.69,debit,Shopping,CREDIT CARD,,
4/20/2018,Quickpay With Zelle,QuickPay with Zelle payment fromNATIONAL ASSOCIATION OF ASIAN AMERICAN 7082255947,2500.0,credit,Credit Card Payment,TOTAL CHECKING,,
4/20/2018,Venmo Cashout Ppd,VENMO            CASHOUTPPD ID: 5264681992,173.5,credit,Income,TOTAL CHECKING,,
4/19/2018,Quickpay With Zelle,QuickPay with Zelle payment fromRICHARD GEE 7076671486,117.0,credit,Credit Card Payment,TOTAL CHECKING,,
4/17/2018,Amazon,AMAZON MKTPLACE PMTS,35.67,debit,Shopping,CREDIT CARD,,
4/16/2018,Transfer to CREDIT CARD,Payment to Chase card ending in1003 04/16,39.95,debit,Credit Card Payment,TOTAL CHECKING,,
4/16/2018,Transfer to CREDIT CARD,Payment to Chase card ending in1097 04/16,105.53,debit,Credit Card Payment,TOTAL CHECKING,,
4/16/2018,Bank Int 031618-041518 Schwab Bank,BANK INT 031618-041518 SCHWAB BANK,0.09,credit,Investments,Individual ...852,,
4/15/2018,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,39.95,credit,Credit Card Payment,CREDIT CARD,,
4/15/2018,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,105.53,credit,Credit Card Payment,CREDIT CARD,,
4/13/2018,Zappos,ZAP*ZAPPOS.COM,41.25,credit,Clothing,CREDIT CARD,,
4/13/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,500.0,credit,Paycheck,CHASE SAVINGS,,
4/13/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,1388.66,credit,Paycheck,TOTAL CHECKING,,
4/13/2018,Payroll Contribution,Payroll Contribution,530.0,credit,Investments,Barclays 401(k) Plan,,
4/12/2018,Santander Broadway,SANTANDER 2930 Broadway New York,40.0,debit,Cash & ATM,Investor Checking ...125,,
4/11/2018,Fsi Coned Bill,FSI*CONED BILL PAYMENT,114.91,debit,Utilities,CREDIT CARD,,
4/10/2018,Folio Investment Transfer,Folio Investment Transfer 180410,2000.0,credit,Investments,Investor Checking ...125,,
4/09/2018,Transfer to CREDIT CARD,Payment to Chase card ending in1097 04/09,9.38,debit,Credit Card Payment,TOTAL CHECKING,,
4/09/2018,Transfer to CREDIT CARD,Payment to Chase card ending in1097 04/09,652.41,debit,Credit Card Payment,TOTAL CHECKING,,
4/09/2018,Schwab Intermediate Termus Trs Etf,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.37,debit,Investments,Individual ...852,,
4/08/2018,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,9.38,credit,Credit Card Payment,CREDIT CARD,,
4/08/2018,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,652.41,credit,Credit Card Payment,CREDIT CARD,,
4/06/2018,Schwab Intermediate Termus Trs Etf,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.37,credit,Dividend & Cap Gains,Individual ...852,,
4/05/2018,Barclays,BARCLAYS - 745 CAFE,7.57,debit,Coffee Shops,CREDIT CARD,,
4/05/2018,Barclays,BARCLAYS - 745 CAFE,6.47,debit,Coffee Shops,CREDIT CARD,,
4/05/2018,Sp Glossier Pop,SP * GLOSSIER POP-UP,43.55,debit,Personal Care,CREDIT CARD,,
4/05/2018,Lillies,LILLIES TIMES SQUARE,45.11,debit,Clothing,CREDIT CARD,,
4/05/2018,Quickpay With Zelle,QuickPay with Zelle payment fromKEVIN WU 7041422700,60.0,credit,Credit Card Payment,TOTAL CHECKING,,
4/04/2018,Tortuga,PAYPAL *TORTUGA,540.33,debit,Gift,CREDIT CARD,,
4/04/2018,Interest,INTEREST PAYMENT,0.14,credit,Interest Income,CHASE SAVINGS,,
4/04/2018,Barclays Edi Paymnt,BARCLAYS 1394    EDI PAYMNT 18200071256750      ID: 1134942190,265.38,credit,Income,TOTAL CHECKING,,
4/03/2018,Barclays,BARCLAYS - 745 CAFE,8.24,debit,Coffee Shops,CREDIT CARD,,
4/03/2018,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,371.5,credit,Credit Card Payment,CREDIT CARD,,
4/03/2018,Barclays,BARCLAYS - 745 CAFE,1.14,debit,Coffee Shops,CREDIT CARD,,
4/03/2018,Chase Ending In,Payment to Chase card ending in0411 04/03,19.99,debit,Credit Card Payment,TOTAL CHECKING,,
4/03/2018,Transfer to CREDIT CARD,Payment to Chase card ending in1097 04/03,371.5,debit,Credit Card Payment,TOTAL CHECKING,,
4/03/2018,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,19.99,credit,Credit Card Payment,CREDIT CARD,,
4/02/2018,Key Food,KEY FOOD #1484,21.07,debit,Groceries,CREDIT CARD,,
4/02/2018,Zappos,ZAP*ZAPPOS.COM,81.2,debit,Clothing,CREDIT CARD,,
4/02/2018,Nysc Bay Ridge,NYSC BAY RIDGE,19.99,debit,Gym,CREDIT CARD,,
4/02/2018,Chase 5423 8th Avenue,CHASE 5423 8TH AVE BROOKLYN,123.0,debit,Restaurants,Investor Checking ...125,,
4/01/2018,Uncle Drink,SQ *UNCLE DRINK,10.62,debit,Coffee Shops,CREDIT CARD,,
4/01/2018,AT&T,AT&T*BILL PAYMENT,125.55,debit,Mobile Phone,CREDIT CARD,,
3/30/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,500.0,credit,Paycheck,CHASE SAVINGS,,
3/30/2018,Quickpay With Zelle,QuickPay with Zelle payment to Kevin Wu 7024304963,34.78,debit,Credit Card Payment,TOTAL CHECKING,,
3/30/2018,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,1200.74,credit,Paycheck,TOTAL CHECKING,,
3/30/2018,ATM Fee Refund,ATM Fee Rebate,6.5,credit,ATM Fee,Investor Checking ...125,,
3/30/2018,Interest Paid,Interest Paid,0.36,credit,Interest Income,Investor Checking ...125,,
3/29/2018,Barclays,BARCLAYS - 745 CAFE,4.62,debit,Coffee Shops,CREDIT CARD,,
3/29/2018,Barclays,BARCLAYS - 745 CAFE,5.49,debit,Coffee Shops,CREDIT CARD,,
3/29/2018,Payroll Contribution,Payroll Contribution,706.67,credit,Investments,Barclays 401(k) Plan,,
